SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_CREDIT-dby-AMT_INCOME_TOTAL,AMT_ANNUITY-dby-AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-AMT_INCOME_TOTAL,AMT_CREDIT-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT-dby-AMT_INCOME_TOTAL,age,AMT_CREDIT-dby-AMT_ANNUITY-p-age,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,AMT_INCOME_TOTAL-by-CNT_CHILDREN,AMT_CREDIT-by-CNT_CHILDREN,AMT_ANNUITY-by-CNT_CHILDREN,AMT_GOODS_PRICE-by-CNT_CHILDREN
145743,0,Cash loans,0,1,1,2.0,132750.0,593010.0,19260.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-12318,-2502.0,-33.0,-3749,12.0,1,1,1,1,1,0,Medicine staff,4.0,2,2,MONDAY,9,0,0,0,0,0,0,Medicine,0.6355815347789049,0.1533631855818253,0.5656079814115492,0.0742,0.0454,0.9821,0.7552,0.0319,0.0,0.1379,0.1667,0.2083,0.0666,0.0588,0.0429,0.0077,0.0187,0.0756,0.0471,0.9821,0.7648,0.0322,0.0,0.1379,0.1667,0.2083,0.0681,0.0643,0.0447,0.0078,0.0198,0.0749,0.0454,0.9821,0.7585,0.0321,0.0,0.1379,0.1667,0.2083,0.0678,0.0599,0.0436,0.0078,0.0191,reg oper account,block of flats,0.0558,"Stone, brick",0,0.0,0.0,0.0,0.0,-2023.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4.467118644067797,0.14508474576271185,3.7288135593220337,30.789719626168225,25.700934579439252,0.8347245409015025,-98010.0,-0.7383050847457627,33.74794520547945,64.53766483164767,9816.0,12285.0,8569,10295.0,2469.0,-1247.0,479.0,-3716.0,-1990.0,1726.0,2.0,66375.0,296505.0,9630.0,247500.0
146883,0,Cash loans,1,1,0,1.0,157500.0,674635.5,36598.5,603000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.018801,-11288,-1904.0,-570.0,-3495,13.0,1,1,1,1,1,0,Drivers,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.2895391246289632,0.7122802292892368,0.4668640059537032,0.0928,0.1005,0.9767,0.6804,0.0435,0.0,0.2069,0.1667,0.0417,0.0234,0.0756,0.0873,0.0,0.0,0.0945,0.1042,0.9767,0.6929,0.0439,0.0,0.2069,0.1667,0.0417,0.0239,0.0826,0.091,0.0,0.0,0.0937,0.1005,0.9767,0.6847,0.0437,0.0,0.2069,0.1667,0.0417,0.0238,0.077,0.0889,0.0,0.0,,block of flats,0.0924,Panel,0,1.0,0.0,1.0,0.0,-502.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,4.2834,0.23237142857142856,3.8285714285714287,18.433419402434527,16.476085085454322,0.8938159939700772,-71635.5,-0.4548285714285714,30.926027397260274,49.3594467996948,9384.0,10718.0,7793,10786.0,1334.0,-1591.0,1402.0,-2925.0,68.0,2993.0,2.0,157500.0,674635.5,36598.5,603000.0
156065,0,Cash loans,0,0,1,2.0,135000.0,256765.5,19998.0,229500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-15788,-7724.0,-177.0,-5356,,1,1,0,1,0,0,Core staff,4.0,3,3,FRIDAY,16,0,0,0,0,0,0,Medicine,,0.3533148606580243,0.20092608771597087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-833.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1.9019666666666666,0.14813333333333334,1.7,12.839558955895589,11.476147614761476,0.8938116686237053,-27265.5,-0.20196666666666666,43.25479452054795,56.09435347644354,8064.0,15611.0,10432,14955.0,7547.0,2368.0,6891.0,-5179.0,-656.0,4523.0,2.0,67500.0,128382.75,9999.0,114750.0
157076,0,Cash loans,0,1,1,1.0,270000.0,381528.0,24511.5,315000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.025164,-10123,-3343.0,-407.0,-42,3.0,1,1,0,1,0,0,Core staff,3.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0.1253678752048804,0.5624396615917323,,0.1021,0.0354,0.9990000000000001,0.9796,0.0332,0.08,0.069,0.375,0.4167,0.0092,0.0832,0.0774,0.0,0.0,0.10400000000000001,0.0367,0.9990000000000001,0.9804,0.0335,0.0806,0.069,0.375,0.4167,0.0094,0.0909,0.0807,0.0,0.0,0.1031,0.0354,0.9990000000000001,0.9799,0.0334,0.08,0.069,0.375,0.4167,0.0093,0.0847,0.0788,0.0,0.0,reg oper account,block of flats,0.073,Panel,0,1.0,1.0,1.0,1.0,-1988.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.4130666666666667,0.09078333333333333,1.1666666666666667,15.565265283642372,12.851110703139343,0.8256274768824307,-66528.0,-0.2464,27.734246575342464,43.299511858984836,6780.0,9716.0,10081,8135.0,2936.0,3301.0,1355.0,365.0,-1581.0,-1946.0,2.0,270000.0,381528.0,24511.5,315000.0
162186,0,Cash loans,0,0,0,,144000.0,1350000.0,39474.0,1350000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-21279,,-2873.0,-3921,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.6565864451277774,0.25670557243930026,,,0.9762,,,,,,,,,0.0688,,,,,0.9762,,,,,,,,,0.0717,,,,,0.9762,,,,,,,,,0.0701,,,,,0.1241,,0,2.0,1.0,2.0,1.0,-1703.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,9.375,0.274125,9.375,34.19972640218878,34.19972640218878,1.0,0.0,0.0,58.298630136986304,92.49835653917509,,18406.0,17358,19576.0,,,,-1048.0,1170.0,2218.0,2.0,,,,
163294,0,Cash loans,0,0,1,3.0,81000.0,103500.0,11110.5,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14071,-577.0,-1576.0,-4742,,1,1,0,1,0,0,Core staff,5.0,2,2,FRIDAY,8,0,0,0,0,0,0,Trade: type 3,,,,0.1153,0.0802,0.993,0.8708,0.1892,0.1028,0.069,0.4583,0.3958,0.0234,0.1034,0.1136,0.0058,0.0084,0.0756,0.0527,0.9955,0.8301,0.191,0.0806,0.0345,0.3333,0.375,0.0097,0.0992,0.0495,0.0,0.0,0.0926,0.0527,0.9940000000000001,0.8725,0.1904,0.08,0.069,0.4583,0.3958,0.0273,0.1052,0.11699999999999999,0.0058,0.0016,reg oper spec account,block of flats,0.1701,"Stone, brick",0,1.0,0.0,1.0,0.0,-358.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.2777777777777777,0.13716666666666666,1.2777777777777777,9.315512353179425,9.315512353179425,1.0,0.0,0.0,38.55068493150685,47.86619728468628,13494.0,12495.0,9329,13713.0,-999.0,-4165.0,219.0,-3166.0,1218.0,4384.0,2.0,27000.0,34500.0,3703.5,34500.0
167402,0,Cash loans,0,0,0,,90000.0,67500.0,6916.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-10288,-1185.0,-4603.0,-1042,,1,1,1,1,1,1,High skill tech staff,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Other,,0.3568000554074159,,0.2557,0.1798,0.9876,0.83,0.0458,0.28,0.2414,0.3333,0.375,0.16399999999999998,0.2085,0.2631,0.0,0.0,0.2605,0.1866,0.9876,0.8367,0.0462,0.282,0.2414,0.3333,0.375,0.1678,0.2277,0.2741,0.0,0.0,0.2581,0.1798,0.9876,0.8323,0.046,0.28,0.2414,0.3333,0.375,0.1669,0.2121,0.2678,0.0,0.0,org spec account,block of flats,0.23199999999999998,Panel,0,0.0,0.0,0.0,0.0,-544.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.75,0.07685,0.75,9.759271307742356,9.759271307742356,1.0,0.0,0.0,28.186301369863013,37.94557267760537,9103.0,5685.0,9246,9744.0,-3418.0,143.0,641.0,3561.0,4059.0,498.0,1.0,,,,
168586,0,Revolving loans,0,0,1,,175500.0,292500.0,14625.0,292500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-21417,,-4313.0,-4416,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.6079475796124425,0.33285056416487313,0.0247,,0.9722,,,0.0,0.069,0.0833,0.0417,0.0059,0.0202,0.0225,0.0,0.0,0.0252,,0.9722,,,0.0,0.069,0.0833,0.0417,0.0061,0.022000000000000002,0.0234,0.0,0.0,0.025,,0.9722,,,0.0,0.069,0.0833,0.0417,0.006,0.0205,0.0229,0.0,0.0,reg oper account,block of flats,0.0189,"Stone, brick",0,0.0,0.0,0.0,0.0,-218.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.08333333333333333,1.6666666666666667,20.0,20.0,1.0,0.0,0.0,58.676712328767124,78.67671232876712,,17104.0,17001,21199.0,,,,-103.0,4095.0,4198.0,1.0,,,,
169972,0,Cash loans,0,0,1,,202500.0,901813.5,29934.0,778500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.018801,-18082,-1212.0,-3770.0,-1624,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,13,0,0,0,0,1,1,School,0.4781014782601129,0.7528836678667848,0.5136937663039473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1925.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,4.4534,0.14782222222222222,3.8444444444444446,30.12672880336741,26.007215874924835,0.8632605300319856,-123313.5,-0.6089555555555556,49.53972602739726,79.66645483076466,16870.0,14312.0,16458,16157.0,-2558.0,-412.0,-713.0,2146.0,1845.0,-301.0,2.0,,,,
173687,0,Cash loans,0,0,0,1.0,225000.0,1767145.5,48726.0,1579500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-20693,-4520.0,-8228.0,-4010,,1,1,0,1,0,0,Private service staff,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.8628587535215083,0.7025999920291748,0.4507472818545589,0.0701,,0.9821,,,0.08,0.069,0.3333,,,,0.0853,,,0.0714,,0.9821,,,0.0806,0.069,0.3333,,,,0.0889,,,0.0708,,0.9821,,,0.08,0.069,0.3333,,,,0.0868,,,,block of flats,0.0774,Panel,0,5.0,1.0,5.0,1.0,-1227.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,7.85398,0.21656,7.02,36.26699298115996,32.415958625785,0.893814346356879,-187645.5,-0.83398,56.69315068493151,92.96014366609147,16173.0,12465.0,16683,19466.0,-3708.0,510.0,3293.0,4218.0,7001.0,2783.0,2.0,225000.0,1767145.5,48726.0,1579500.0
175231,0,Cash loans,1,0,1,2.0,90000.0,257391.0,27157.5,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-11081,-2090.0,-5774.0,-3639,,1,1,0,1,0,0,Laborers,4.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.6332094396026257,0.5726796684448654,0.8083935912119442,0.068,0.0855,0.9846,0.7892,0.0165,0.0,0.2069,0.1667,0.0417,0.0424,0.0555,0.0693,0.0077,0.0,0.0693,0.0888,0.9846,0.7975,0.0167,0.0,0.2069,0.1667,0.0417,0.0434,0.0606,0.0722,0.0078,0.0,0.0687,0.0855,0.9846,0.792,0.0166,0.0,0.2069,0.1667,0.0417,0.0431,0.0564,0.0705,0.0078,0.0,reg oper account,block of flats,0.0635,"Stone, brick",0,3.0,0.0,3.0,0.0,-962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,2.8599,0.30175,2.65,9.477713338856669,8.782104391052195,0.9266058253785098,-18891.0,-0.2099,30.35890410958904,39.83661744844571,8991.0,5307.0,7442,10119.0,-3684.0,-1549.0,1128.0,2135.0,4812.0,2677.0,2.0,45000.0,128695.5,13578.75,119250.0
181332,0,Cash loans,1,0,1,,157500.0,269550.0,21739.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008019,-15411,-1421.0,-3255.0,-3723,,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.5817780688263202,0.3139166772114369,0.0082,0.0,0.9553,0.38799999999999996,0.0,0.0,0.069,0.0417,0.0833,0.0543,0.0067,0.0093,0.0,0.0,0.0084,0.0,0.9553,0.41200000000000003,0.0,0.0,0.069,0.0417,0.0833,0.0555,0.0073,0.0097,0.0,0.0,0.0083,0.0,0.9553,0.3962,0.0,0.0,0.069,0.0417,0.0833,0.0552,0.0068,0.0095,0.0,0.0,reg oper account,block of flats,0.0073,Wooden,0,0.0,0.0,0.0,0.0,-917.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,5.0,1.7114285714285715,0.13802857142857142,1.4285714285714286,12.399089215483336,10.3498240529911,0.8347245409015025,-44550.0,-0.28285714285714286,42.221917808219175,54.62100702370251,13990.0,12156.0,11688,14494.0,-1834.0,-2302.0,504.0,-468.0,2338.0,2806.0,2.0,,,,
181545,0,Cash loans,0,0,1,,54000.0,298512.0,19206.0,270000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.025164,-16332,-313.0,-792.0,-4670,,1,1,0,1,0,0,Medicine staff,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Other,,0.2632411250133655,0.7958031328748403,0.1098,0.076,0.9965,0.9524,0.0155,0.12,0.1034,0.375,1.0,0.0143,0.0887,0.1015,0.0039,0.0157,0.0777,0.0588,0.9965,0.9543,0.0,0.0806,0.069,0.375,0.0417,0.0103,0.0661,0.0491,0.0,0.0,0.1109,0.076,0.9965,0.953,0.0156,0.12,0.1034,0.375,1.0,0.0146,0.0902,0.1033,0.0039,0.0161,reg oper spec account,block of flats,0.0633,Panel,0,1.0,0.0,1.0,0.0,-839.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.528,0.3556666666666667,5.0,15.542642924086223,14.058106841611997,0.9044862518089725,-28512.0,-0.528,44.74520547945205,60.28784840353828,16019.0,15540.0,11662,15493.0,-479.0,-4357.0,-526.0,-3878.0,-47.0,3831.0,2.0,,,,
182678,0,Cash loans,0,0,1,2.0,135000.0,1189710.0,34785.0,931500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.04622,-11072,-1281.0,-5264.0,-3703,,1,1,0,1,0,0,Core staff,4.0,1,1,TUESDAY,11,0,0,0,0,0,0,Kindergarten,0.4926201533882626,0.6993686049834752,,0.1289,,0.9791,,,0.0,0.2759,0.1667,,0.0943,,,,,0.1313,,0.9791,,,0.0,0.2759,0.1667,,0.0965,,,,,0.1301,,0.9791,,,0.0,0.2759,0.1667,,0.096,,,,,,block of flats,0.1027,"Stone, brick",0,0.0,0.0,0.0,0.0,-756.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,8.812666666666667,0.25766666666666665,6.9,34.20181112548512,26.778783958602848,0.7829639155760647,-258210.0,-1.9126666666666667,30.334246575342465,64.53605770082758,9791.0,5808.0,7369,10316.0,-3983.0,-2422.0,525.0,1561.0,4508.0,2947.0,2.0,67500.0,594855.0,17392.5,465750.0
185379,0,Cash loans,0,1,1,1.0,135000.0,497520.0,49338.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-12678,-3609.0,-6787.0,-3108,17.0,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.3264335652866551,0.6831016527539687,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1904.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.6853333333333333,0.36546666666666666,3.3333333333333335,10.083910981393652,9.120758847136083,0.9044862518089725,-47520.0,-0.352,34.73424657534247,44.81815755673612,9069.0,5891.0,9570,10774.0,-3178.0,501.0,1705.0,3679.0,4883.0,1204.0,1.0,135000.0,497520.0,49338.0,450000.0
198222,1,Cash loans,1,0,1,,225000.0,450000.0,21109.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.014519999999999996,-15990,-485.0,-7278.0,-4214,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,Other,,0.6431532165650278,0.3296550543128238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,-548.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.09382,2.0,21.317416329140908,21.317416329140908,1.0,0.0,0.0,43.80821917808219,65.1256355072231,15505.0,8712.0,11776,15442.0,-6793.0,-3729.0,-63.0,3064.0,6730.0,3666.0,2.0,,,,
201229,0,Cash loans,0,1,1,,112500.0,808650.0,23773.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-19585,-3109.0,-4268.0,-3118,18.0,1,1,0,1,0,0,Sales staff,2.0,2,2,SUNDAY,9,0,0,0,0,0,0,Self-employed,,0.5433762604821513,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,1.0,5.0,1.0,-674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,7.188,0.21132,6.0,34.01476433844407,28.39295854628052,0.8347245409015025,-133650.0,-1.188,53.657534246575345,87.6722985850194,16476.0,15317.0,16467,18911.0,-1159.0,-9.0,2435.0,1150.0,3594.0,2444.0,2.0,,,,
206893,0,Cash loans,1,1,0,1.0,315000.0,414229.5,20277.0,342000.0,Unaccompanied,State servant,Secondary / secondary special,Married,Office apartment,0.008068,-15465,-2154.0,-6017.0,-3913,11.0,1,1,0,1,0,0,Drivers,3.0,3,3,TUESDAY,10,0,0,0,0,0,0,Security Ministries,,0.39791397955306784,0.2392262794694045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1676.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0,1.3150142857142857,0.06437142857142857,1.0857142857142856,20.428539724811362,16.866400355082114,0.825629270730356,-72229.5,-0.2293,42.36986301369863,62.79840273850999,13311.0,9448.0,11552,13789.0,-3863.0,-1759.0,478.0,2104.0,4341.0,2237.0,2.0,315000.0,414229.5,20277.0,342000.0
207955,0,Cash loans,1,1,1,,202500.0,237024.0,18855.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-17442,-141.0,-1476.0,-998,10.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,17,0,0,0,1,1,0,Industry: type 4,,0.19408168187966274,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.0,0.0,5.0,0.0,-1495.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.170488888888889,0.09311111111111112,0.8888888888888888,12.570883054892601,9.54653937947494,0.7594167679222357,-57024.0,-0.2816,47.78630136986301,60.357184424755616,17301.0,15966.0,16444,15947.0,-1335.0,-857.0,-1354.0,478.0,-19.0,-497.0,2.0,,,,
208209,0,Cash loans,1,0,1,1.0,121500.0,691020.0,25515.0,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14168,-2505.0,-2314.0,-4885,,1,1,0,1,0,0,Laborers,3.0,3,3,SUNDAY,7,0,0,0,0,0,0,Other,,0.4137153291040426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,5.687407407407408,0.21,4.074074074074074,27.08289241622575,19.400352733686066,0.7163323782234957,-196020.0,-1.6133333333333333,38.81643835616438,65.89933077239013,11663.0,11854.0,9283,14157.0,191.0,-2380.0,2494.0,-2571.0,2303.0,4874.0,2.0,121500.0,691020.0,25515.0,495000.0
212250,1,Cash loans,0,1,1,,135000.0,540000.0,25978.5,540000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.019689,-22978,,-12850.0,-4565,3.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,0.8557489057330337,0.1678808185341389,0.5334816299804352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-2037.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.19243333333333335,4.0,20.786419539234366,20.786419539234366,1.0,0.0,0.0,62.95342465753425,83.73984419676862,,10128.0,18413,20941.0,,,,8285.0,10813.0,2528.0,2.0,,,,
