SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,days_fdue-m-fdrw,days_ldue1-m-fdrw,days_ldue-m-fdrw,days_trm-m-fdrw,days_ldue1-m-fdue,days_ldue-m-fdue,days_trm-m-fdue,days_ldue-m-ldue1,days_trm-m-ldue1,days_trm-m-ldue,total_debt,AMT_CREDIT-dby-total_debt,AMT_GOODS_PRICE-dby-total_debt,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-m-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_CREDIT,AMT_APPLICATION-dby-app_AMT_CREDIT,AMT_CREDIT-dby-app_AMT_CREDIT,AMT_GOODS_PRICE-dby-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT,AMT_APPLICATION-m-app_AMT_CREDIT,AMT_CREDIT-m-app_AMT_CREDIT,AMT_GOODS_PRICE-m-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_ANNUITY,AMT_APPLICATION-dby-app_AMT_ANNUITY,AMT_CREDIT-dby-app_AMT_ANNUITY,AMT_GOODS_PRICE-dby-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY,AMT_APPLICATION-m-app_AMT_ANNUITY,AMT_CREDIT-m-app_AMT_ANNUITY,AMT_GOODS_PRICE-m-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_GOODS_PRICE,AMT_APPLICATION-dby-app_AMT_GOODS_PRICE,AMT_CREDIT-dby-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-dby-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE,AMT_APPLICATION-m-app_AMT_GOODS_PRICE,AMT_CREDIT-m-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,cnt_paid,cnt_paid_ratio,cnt_unpaid,amt_paid,amt_unpaid,active,completed,future_payment_1m,future_payment_2m,future_payment_3m,future_payment_4m,future_payment_5m,future_payment_6m,future_payment_7m,future_payment_8m,future_payment_9m,future_payment_10m,future_payment_11m,future_payment_12m,future_payment_13m,future_payment_14m,future_payment_15m,future_payment_16m,future_payment_17m,future_payment_18m,future_payment_19m,future_payment_20m,future_payment_21m,future_payment_22m,future_payment_23m,future_payment_24m,future_payment_25m,future_payment_26m,future_payment_27m,future_payment_28m,future_payment_29m,future_payment_30m,future_payment_31m,future_payment_32m,future_payment_33m,future_payment_34m,future_payment_35m,future_payment_36m,future_payment_37m,future_payment_38m,future_payment_39m,future_payment_40m,future_payment_41m,future_payment_42m,future_payment_43m,future_payment_44m,future_payment_45m,future_payment_46m,future_payment_47m,future_payment_48m,future_payment_49m,future_payment_50m,future_payment_51m,future_payment_52m,future_payment_53m,future_payment_54m,future_payment_55m,future_payment_56m,future_payment_57m,future_payment_58m,future_payment_59m,future_payment_60m,future_payment_61m,future_payment_62m,future_payment_63m,future_payment_64m,future_payment_65m,future_payment_66m,future_payment_67m,future_payment_68m,future_payment_69m,future_payment_70m,future_payment_71m,future_payment_72m,future_payment_73m,future_payment_74m,future_payment_75m,future_payment_76m,future_payment_77m,future_payment_78m,future_payment_79m,future_payment_80m,past_payment_1m,past_payment_2m,past_payment_3m,past_payment_4m,past_payment_5m,past_payment_6m,past_payment_7m,past_payment_8m,past_payment_9m,past_payment_10m,past_payment_11m,past_payment_12m,past_payment_13m,past_payment_14m,past_payment_15m,past_payment_16m,past_payment_17m,past_payment_18m,past_payment_19m,past_payment_20m,past_payment_21m,past_payment_22m,past_payment_23m,past_payment_24m,past_payment_25m,past_payment_26m,past_payment_27m,past_payment_28m,past_payment_29m,past_payment_30m,past_payment_31m,past_payment_32m,past_payment_33m,past_payment_34m,past_payment_35m,past_payment_36m,past_payment_37m,past_payment_38m,past_payment_39m,past_payment_40m,past_payment_41m,past_payment_42m,past_payment_43m,past_payment_44m,past_payment_45m,past_payment_46m,past_payment_47m,past_payment_48m,past_payment_49m,past_payment_50m,past_payment_51m,past_payment_52m,past_payment_53m,past_payment_54m,past_payment_55m,past_payment_56m,past_payment_57m,past_payment_58m,past_payment_59m,past_payment_60m,past_payment_61m,past_payment_62m,past_payment_63m,past_payment_64m,past_payment_65m,past_payment_66m,past_payment_67m,past_payment_68m,past_payment_69m,past_payment_70m,past_payment_71m,past_payment_72m,APP_CREDIT_PERC
1673254,131417,Consumer loans,5345.595,38205.0,33705.0,4500.0,38205.0,SUNDAY,15,1,1,0.1282792590213085,,,XAP,Approved,-2872,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,36,Connectivity,8.0,high,POS mobile with interest,,-2809.0,-2599.0,-2629.0,-2627.0,0.0,90000.0,284400.0,18306.0,225000.0,,,,,210.0,180.0,182.0,-30.0,-28.0,2.0,42764.76,0.7881489338417893,0.8933757607899588,1.1335113484646195,0.059395500000000004,0.4245,0.3745,0.4245,-84654.405,-51795.0,-56295.0,-51795.0,0.018796044303797468,0.13433544303797468,0.1185126582278481,0.13433544303797468,-279054.405,-246195.0,-250695.0,-246195.0,-3.1006045,-2.7355,-2.7855,-2.7355,0.2920132743362832,2.0870206489675516,1.8411996066863323,2.0870206489675516,-12960.404999999999,19899.0,15399.0,19899.0,-0.14400449999999998,0.2211,0.1711,0.2211,0.0237582,0.1698,0.1498,0.1698,-219654.405,-186795.0,-191295.0,-186795.0,-2.4406045,-2.0755,-2.1255,-2.0755,8.0,1.0,0.0,42764.76,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345.595,5345.595,5345.595,5345.595,5345.595,5345.595,5345.595,5345.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1335113484646195
1310155,132161,Cash loans,71707.86,1057500.0,1118920.5,,1057500.0,SATURDAY,13,1,1,,,,XNA,Approved,-514,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,-484.0,206.0,-484.0,-471.0,1.0,135000.0,1138900.5,33300.0,994500.0,,,,,690.0,0.0,13.0,-690.0,-677.0,13.0,1720988.6400000001,0.6501614676550102,0.6144723883825287,0.9451073601743823,0.5311693333333334,7.833333333333333,8.2883,7.833333333333333,-63292.14,922500.0,983920.5,922500.0,0.06296235711548112,0.9285271189186413,0.9824567642212818,0.9285271189186413,-1067192.64,-81400.5,-19980.0,-81400.5,-7.905130666666666,-0.6029666666666667,-0.148,-0.6029666666666667,2.1533891891891894,31.756756756756758,33.601216216216216,31.756756756756758,38407.86,1024200.0,1085620.5,1024200.0,0.2845026666666667,7.586666666666667,8.041633333333333,7.586666666666667,0.07210443438914027,1.0633484162895928,1.1251085972850678,1.0633484162895928,-922792.14,63000.0,124420.5,63000.0,-6.8354973333333335,0.4666666666666667,0.9216333333333333,0.4666666666666667,17.0,0.7083333333333334,7.0,1219033.62,501955.02,1,0,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,71707.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9451073601743823
2244206,132161,Cash loans,54900.405,1170000.0,1305909.0,,1170000.0,WEDNESDAY,17,1,1,,,,XNA,Approved,-601,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,,135000.0,1138900.5,33300.0,994500.0,,,,,,,,,,,2635219.44,0.49555986882063985,0.4439857957332009,0.8959276641787445,0.40666966666666665,8.666666666666666,9.6734,8.666666666666666,-80099.595,1035000.0,1170909.0,1035000.0,0.04820474220531117,1.0273065996546669,1.146640114742245,1.0273065996546669,-1084000.095,31099.5,167008.5,31099.5,-8.029630333333333,0.23036666666666666,1.2371,0.23036666666666666,1.6486608108108107,35.13513513513514,39.21648648648649,35.13513513513514,21600.405,1136700.0,1272609.0,1136700.0,0.16000299999999998,8.42,9.426733333333333,8.42,0.055204027149321266,1.1764705882352942,1.313131221719457,1.1764705882352942,-939599.595,175500.0,311409.0,175500.0,-6.9599969999999995,1.3,2.3067333333333333,1.3,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8959276641787445
1954127,132161,Revolving loans,22500.0,0.0,450000.0,,,MONDAY,10,1,1,,,,XAP,Approved,-813,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-812.0,-763.0,,,,0.0,135000.0,1138900.5,33300.0,994500.0,49.0,,,,,,,,,,0.0,inf,,,0.16666666666666666,0.0,3.3333333333333335,,-112500.0,-135000.0,315000.0,,0.019755896147205132,0.0,0.39511792294410264,,-1116400.5,-1138900.5,-688900.5,,-8.269633333333333,-8.4363,-5.102966666666667,,0.6756756756756757,0.0,13.513513513513514,,-10800.0,-33300.0,416700.0,,-0.08,-0.24666666666666667,3.0866666666666664,,0.02262443438914027,0.0,0.45248868778280543,,-972000.0,-994500.0,-544500.0,,-7.2,-7.366666666666666,-4.033333333333333,,0.0,,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2672398,132161,Consumer loans,20636.775,112905.0,95985.0,16920.0,112905.0,MONDAY,14,1,1,0.16321171056922346,,,XAP,Approved,-1142,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,,-1108.0,-958.0,-958.0,-954.0,0.0,135000.0,1138900.5,33300.0,994500.0,,,,,150.0,150.0,154.0,0.0,4.0,4.0,123820.65000000001,0.7751937984496123,0.9118430568729852,1.176277543366151,0.152865,0.8363333333333334,0.711,0.8363333333333334,-114363.225,-22095.0,-39015.0,-22095.0,0.018119910387255078,0.09913508686667535,0.0842786529639771,0.09913508686667535,-1118263.725,-1025995.5,-1042915.5,-1025995.5,-8.283435,-7.599966666666667,-7.7253,-7.599966666666667,0.619722972972973,3.3905405405405404,2.8824324324324326,3.3905405405405404,-12663.224999999999,79605.0,62685.0,79605.0,-0.09380166666666666,0.5896666666666667,0.4643333333333333,0.5896666666666667,0.020750904977375566,0.11352941176470588,0.0965158371040724,0.11352941176470588,-973863.225,-881595.0,-898515.0,-881595.0,-7.213801666666667,-6.530333333333333,-6.655666666666667,-6.530333333333333,6.0,1.0,0.0,123820.65000000001,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20636.775,20636.775,20636.775,20636.775,20636.775,20636.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.176277543366151
2488418,133690,Cash loans,,0.0,0.0,,,WEDNESDAY,16,1,1,,,,XNA,Canceled,-30,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,,135000.0,1288350.0,37800.0,1125000.0,,,,,,,,,,,,,,,,0.0,0.0,,,-135000.0,-135000.0,,,0.0,0.0,,,-1288350.0,-1288350.0,,,-9.543333333333333,-9.543333333333333,,,0.0,0.0,,,-37800.0,-37800.0,,,-0.28,-0.28,,,0.0,0.0,,,-1125000.0,-1125000.0,,,-8.333333333333334,-8.333333333333334,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114229,133690,Consumer loans,4378.455,87370.875,97191.0,3.375,87370.875,SATURDAY,19,1,1,3.7817845098359016e-05,,,XAP,Approved,-391,XNA,XAP,,Repeater,XNA,POS,XNA,Country-wide,8377,Consumer electronics,24.0,low_action,POS household without interest,,-360.0,330.0,-270.0,-264.0,0.0,135000.0,1288350.0,37800.0,1125000.0,,,,,690.0,90.0,96.0,-600.0,-594.0,6.0,105082.92,0.9248981661339445,0.8314469658818008,0.898960551902954,0.032433,0.6471916666666667,0.7199333333333333,0.6471916666666667,-130621.545,-47629.125,-37809.0,-47629.125,0.0033984980789381765,0.06781610199091861,0.07543835137967167,0.06781610199091861,-1283971.545,-1200979.125,-1191159.0,-1200979.125,-9.510900333333332,-8.896141666666667,-8.8234,-8.896141666666667,0.11583214285714286,2.3113988095238094,2.571190476190476,2.3113988095238094,-33421.545,49570.875,59391.0,49570.875,-0.24756699999999998,0.3671916666666667,0.43993333333333334,0.3671916666666667,0.00389196,0.077663,0.086392,0.077663,-1120621.545,-1037629.125,-1027809.0,-1037629.125,-8.300900333333333,-7.686141666666667,-7.6134,-7.686141666666667,12.0,0.5,12.0,52541.46,52541.46,1,0,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,4378.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898960551902954
1149049,133690,Revolving loans,6750.0,135000.0,135000.0,,135000.0,TUESDAY,13,1,1,,,,XAP,Refused,-619,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,135000.0,1288350.0,37800.0,1125000.0,,,,,,,,,,,0.0,inf,inf,1.0,0.05,1.0,1.0,1.0,-128250.0,0.0,0.0,0.0,0.005239259517988124,0.10478519035976248,0.10478519035976248,0.10478519035976248,-1281600.0,-1153350.0,-1153350.0,-1153350.0,-9.493333333333334,-8.543333333333333,-8.543333333333333,-8.543333333333333,0.17857142857142858,3.5714285714285716,3.5714285714285716,3.5714285714285716,-31050.0,97200.0,97200.0,97200.0,-0.23,0.72,0.72,0.72,0.006,0.12,0.12,0.12,-1118250.0,-990000.0,-990000.0,-990000.0,-8.283333333333333,-7.333333333333333,-7.333333333333333,-7.333333333333333,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1633642,133690,Revolving loans,4500.0,90000.0,90000.0,,90000.0,TUESDAY,13,1,1,,,,XAP,Refused,-619,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,135000.0,1288350.0,37800.0,1125000.0,,,,,,,,,,,0.0,inf,inf,1.0,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,-130500.0,-45000.0,-45000.0,-45000.0,0.0034928396786587496,0.069856793573175,0.069856793573175,0.069856793573175,-1283850.0,-1198350.0,-1198350.0,-1198350.0,-9.51,-8.876666666666667,-8.876666666666667,-8.876666666666667,0.11904761904761904,2.380952380952381,2.380952380952381,2.380952380952381,-33300.0,52200.0,52200.0,52200.0,-0.24666666666666667,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.004,0.08,0.08,0.08,-1120500.0,-1035000.0,-1035000.0,-1035000.0,-8.3,-7.666666666666667,-7.666666666666667,-7.666666666666667,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1788437,133690,Revolving loans,6750.0,135000.0,135000.0,,135000.0,TUESDAY,9,1,1,,,,XAP,Refused,-647,XNA,LIMIT,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,135000.0,1288350.0,37800.0,1125000.0,,,,,,,,,,,0.0,inf,inf,1.0,0.05,1.0,1.0,1.0,-128250.0,0.0,0.0,0.0,0.005239259517988124,0.10478519035976248,0.10478519035976248,0.10478519035976248,-1281600.0,-1153350.0,-1153350.0,-1153350.0,-9.493333333333334,-8.543333333333333,-8.543333333333333,-8.543333333333333,0.17857142857142858,3.5714285714285716,3.5714285714285716,3.5714285714285716,-31050.0,97200.0,97200.0,97200.0,-0.23,0.72,0.72,0.72,0.006,0.12,0.12,0.12,-1118250.0,-990000.0,-990000.0,-990000.0,-8.283333333333333,-7.333333333333333,-7.333333333333333,-7.333333333333333,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
2453370,133690,Revolving loans,4500.0,90000.0,90000.0,,90000.0,TUESDAY,9,1,1,,,,XAP,Refused,-647,XNA,LIMIT,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,135000.0,1288350.0,37800.0,1125000.0,,,,,,,,,,,0.0,inf,inf,1.0,0.03333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,-130500.0,-45000.0,-45000.0,-45000.0,0.0034928396786587496,0.069856793573175,0.069856793573175,0.069856793573175,-1283850.0,-1198350.0,-1198350.0,-1198350.0,-9.51,-8.876666666666667,-8.876666666666667,-8.876666666666667,0.11904761904761904,2.380952380952381,2.380952380952381,2.380952380952381,-33300.0,52200.0,52200.0,52200.0,-0.24666666666666667,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.004,0.08,0.08,0.08,-1120500.0,-1035000.0,-1035000.0,-1035000.0,-8.3,-7.666666666666667,-7.666666666666667,-7.666666666666667,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
1412085,133690,Consumer loans,5250.195,26446.5,32152.5,0.0,26446.5,SATURDAY,18,1,1,0.0,,,XAP,Approved,-706,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Country-wide,53,Connectivity,8.0,high,POS mobile with interest,,-675.0,-465.0,-555.0,-551.0,0.0,135000.0,1288350.0,37800.0,1125000.0,,,,,210.0,120.0,124.0,-90.0,-86.0,4.0,42001.56,0.7655072811581285,0.6296551842360141,0.8225332400279916,0.03889033333333333,0.1959,0.23816666666666667,0.1959,-129749.805,-108553.5,-102847.5,-108553.5,0.00407513098148795,0.020527418791477473,0.024956339504016767,0.020527418791477473,-1283099.805,-1261903.5,-1256197.5,-1261903.5,-9.504443,-9.347433333333333,-9.305166666666667,-9.347433333333333,0.1388940476190476,0.6996428571428571,0.8505952380952381,0.6996428571428571,-32549.805,-11353.5,-5647.5,-11353.5,-0.24110966666666667,-0.0841,-0.041833333333333333,-0.0841,0.004666839999999999,0.023508,0.02858,0.023508,-1119749.805,-1098553.5,-1092847.5,-1098553.5,-8.294443,-8.137433333333334,-8.095166666666668,-8.137433333333334,8.0,1.0,0.0,42001.56,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5250.195,5250.195,5250.195,5250.195,5250.195,5250.195,5250.195,5250.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8225332400279916
2742694,137038,Cash loans,,0.0,0.0,,,MONDAY,14,1,1,,,,XNA,Canceled,-192,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,126000.0,808650.0,31333.5,675000.0,,,,,,,,,,,,,,,,0.0,0.0,,,-126000.0,-126000.0,,,0.0,0.0,,,-808650.0,-808650.0,,,-6.417857142857143,-6.417857142857143,,,0.0,0.0,,,-31333.5,-31333.5,,,-0.24867857142857142,-0.24867857142857142,,,0.0,0.0,,,-675000.0,-675000.0,,,-5.357142857142857,-5.357142857142857,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336496,137038,Cash loans,31275.81,450000.0,560097.0,,450000.0,MONDAY,15,1,1,,,,XNA,Refused,-192,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,,126000.0,808650.0,31333.5,675000.0,,,,,,,,,,,750619.4400000001,0.746179715249581,0.599504856948549,0.803432262625938,0.2482207142857143,3.5714285714285716,4.445214285714286,3.5714285714285716,-94724.19,324000.0,434097.0,324000.0,0.03867657206455203,0.5564830272676683,0.692632164718976,0.5564830272676683,-777374.19,-358650.0,-248553.0,-358650.0,-6.169636428571428,-2.8464285714285715,-1.9726428571428571,-2.8464285714285715,0.9981588395806406,14.36162573603332,17.87534108861123,14.36162573603332,-57.68999999999869,418666.5,528763.5,418666.5,-0.00045785714285713247,3.32275,4.196535714285714,3.32275,0.04633453333333334,0.6666666666666666,0.8297733333333334,0.6666666666666666,-643724.19,-225000.0,-114903.0,-225000.0,-5.108922142857143,-1.7857142857142858,-0.9119285714285714,-1.7857142857142858,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.803432262625938
1841778,137038,Cash loans,55618.92,1323000.0,1323000.0,,1323000.0,THURSDAY,17,1,1,,,,XNA,Canceled,-476,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,,126000.0,808650.0,31333.5,675000.0,,,,,,,,,,,2669708.16,0.49555978433238185,0.49555978433238185,1.0,0.44142,10.5,10.5,10.5,-70381.08,1197000.0,1197000.0,1197000.0,0.06877996661101836,1.6360601001669448,1.6360601001669448,1.6360601001669448,-753031.08,514350.0,514350.0,514350.0,-5.976437142857143,4.082142857142857,4.082142857142857,4.082142857142857,1.7750624730719518,42.223179663937955,42.223179663937955,42.223179663937955,24285.42,1291666.5,1291666.5,1291666.5,0.19274142857142856,10.251321428571428,10.251321428571428,10.251321428571428,0.0823984,1.96,1.96,1.96,-619381.08,648000.0,648000.0,648000.0,-4.915722857142857,5.142857142857143,5.142857142857143,5.142857142857143,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
