SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,days_fdue-m-fdrw,days_ldue1-m-fdrw,days_ldue-m-fdrw,days_trm-m-fdrw,days_ldue1-m-fdue,days_ldue-m-fdue,days_trm-m-fdue,days_ldue-m-ldue1,days_trm-m-ldue1,days_trm-m-ldue,total_debt,AMT_CREDIT-dby-total_debt,AMT_GOODS_PRICE-dby-total_debt,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-m-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_CREDIT,AMT_APPLICATION-dby-app_AMT_CREDIT,AMT_CREDIT-dby-app_AMT_CREDIT,AMT_GOODS_PRICE-dby-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT,AMT_APPLICATION-m-app_AMT_CREDIT,AMT_CREDIT-m-app_AMT_CREDIT,AMT_GOODS_PRICE-m-app_AMT_CREDIT,AMT_ANNUITY-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_CREDIT-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_ANNUITY,AMT_APPLICATION-dby-app_AMT_ANNUITY,AMT_CREDIT-dby-app_AMT_ANNUITY,AMT_GOODS_PRICE-dby-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY,AMT_APPLICATION-m-app_AMT_ANNUITY,AMT_CREDIT-m-app_AMT_ANNUITY,AMT_GOODS_PRICE-m-app_AMT_ANNUITY,AMT_ANNUITY-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_ANNUITY-dby-app_AMT_INCOME_TOTAL,AMT_ANNUITY-dby-app_AMT_GOODS_PRICE,AMT_APPLICATION-dby-app_AMT_GOODS_PRICE,AMT_CREDIT-dby-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-dby-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE,AMT_APPLICATION-m-app_AMT_GOODS_PRICE,AMT_CREDIT-m-app_AMT_GOODS_PRICE,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE,AMT_ANNUITY-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_APPLICATION-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_CREDIT-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-dby-app_AMT_INCOME_TOTAL,cnt_paid,cnt_paid_ratio,cnt_unpaid,amt_paid,amt_unpaid,active,completed,future_payment_1m,future_payment_2m,future_payment_3m,future_payment_4m,future_payment_5m,future_payment_6m,future_payment_7m,future_payment_8m,future_payment_9m,future_payment_10m,future_payment_11m,future_payment_12m,future_payment_13m,future_payment_14m,future_payment_15m,future_payment_16m,future_payment_17m,future_payment_18m,future_payment_19m,future_payment_20m,future_payment_21m,future_payment_22m,future_payment_23m,future_payment_24m,future_payment_25m,future_payment_26m,future_payment_27m,future_payment_28m,future_payment_29m,future_payment_30m,future_payment_31m,future_payment_32m,future_payment_33m,future_payment_34m,future_payment_35m,future_payment_36m,future_payment_37m,future_payment_38m,future_payment_39m,future_payment_40m,future_payment_41m,future_payment_42m,future_payment_43m,future_payment_44m,future_payment_45m,future_payment_46m,future_payment_47m,future_payment_48m,future_payment_49m,future_payment_50m,future_payment_51m,future_payment_52m,future_payment_53m,future_payment_54m,future_payment_55m,future_payment_56m,future_payment_57m,future_payment_58m,future_payment_59m,future_payment_60m,future_payment_61m,future_payment_62m,future_payment_63m,future_payment_64m,future_payment_65m,future_payment_66m,future_payment_67m,future_payment_68m,future_payment_69m,future_payment_70m,future_payment_71m,future_payment_72m,future_payment_73m,future_payment_74m,future_payment_75m,future_payment_76m,future_payment_77m,future_payment_78m,future_payment_79m,future_payment_80m,past_payment_1m,past_payment_2m,past_payment_3m,past_payment_4m,past_payment_5m,past_payment_6m,past_payment_7m,past_payment_8m,past_payment_9m,past_payment_10m,past_payment_11m,past_payment_12m,past_payment_13m,past_payment_14m,past_payment_15m,past_payment_16m,past_payment_17m,past_payment_18m,past_payment_19m,past_payment_20m,past_payment_21m,past_payment_22m,past_payment_23m,past_payment_24m,past_payment_25m,past_payment_26m,past_payment_27m,past_payment_28m,past_payment_29m,past_payment_30m,past_payment_31m,past_payment_32m,past_payment_33m,past_payment_34m,past_payment_35m,past_payment_36m,past_payment_37m,past_payment_38m,past_payment_39m,past_payment_40m,past_payment_41m,past_payment_42m,past_payment_43m,past_payment_44m,past_payment_45m,past_payment_46m,past_payment_47m,past_payment_48m,past_payment_49m,past_payment_50m,past_payment_51m,past_payment_52m,past_payment_53m,past_payment_54m,past_payment_55m,past_payment_56m,past_payment_57m,past_payment_58m,past_payment_59m,past_payment_60m,past_payment_61m,past_payment_62m,past_payment_63m,past_payment_64m,past_payment_65m,past_payment_66m,past_payment_67m,past_payment_68m,past_payment_69m,past_payment_70m,past_payment_71m,past_payment_72m,APP_CREDIT_PERC
1859803,199232,Cash loans,,0.0,0.0,,,SUNDAY,10,1,1,,,,XNA,Canceled,-300,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,202500.0,1071000.0,34677.0,1071000.0,,,,,,,,,,,,,,,,0.0,0.0,,,-202500.0,-202500.0,,,0.0,0.0,,,-1071000.0,-1071000.0,,,-5.288888888888889,-5.288888888888889,,,0.0,0.0,,,-34677.0,-34677.0,,,-0.17124444444444445,-0.17124444444444445,,,0.0,0.0,,,-1071000.0,-1071000.0,,,-5.288888888888889,-5.288888888888889,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605208,199232,Cash loans,31662.45,553500.0,619254.0,,553500.0,SATURDAY,10,1,1,,,,XNA,Approved,-588,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,-558.0,492.0,-288.0,-279.0,1.0,202500.0,1071000.0,34677.0,1071000.0,,,,,1050.0,270.0,279.0,-780.0,-771.0,9.0,1139848.2,0.5432776048600156,0.4855909760615493,0.8938173996453798,0.1563577777777778,2.7333333333333334,3.0580444444444446,2.7333333333333334,-170837.55,351000.0,416754.0,351000.0,0.02956344537815126,0.5168067226890757,0.578201680672269,0.5168067226890757,-1039337.55,-517500.0,-451746.0,-517500.0,-5.132531111111112,-2.5555555555555554,-2.2308444444444446,-2.5555555555555554,0.9130677394238256,15.9615883726966,17.857773163768492,15.9615883726966,-3014.5499999999993,518823.0,584577.0,518823.0,-0.014886666666666663,2.562088888888889,2.8868,2.562088888888889,0.02956344537815126,0.5168067226890757,0.578201680672269,0.5168067226890757,-1039337.55,-517500.0,-451746.0,-517500.0,-5.132531111111112,-2.5555555555555554,-2.2308444444444446,-2.5555555555555554,19.0,0.5277777777777778,17.0,601586.55,538261.6499999999,1,0,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,31662.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8938173996453798
2542644,199232,Cash loans,40096.44,711000.0,784206.0,,711000.0,SATURDAY,10,1,1,,,,XNA,Approved,-742,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,-710.0,340.0,-290.0,-279.0,0.0,202500.0,1071000.0,34677.0,1071000.0,,,,,1050.0,420.0,431.0,-630.0,-619.0,11.0,1443471.84,0.5432776575676045,0.4925624319765046,0.9066495283127137,0.19800711111111113,3.511111111111111,3.872622222222222,3.511111111111111,-162403.56,508500.0,581706.0,508500.0,0.0374383193277311,0.6638655462184874,0.732218487394958,0.6638655462184874,-1030903.56,-360000.0,-286794.0,-360000.0,-5.090881777777778,-1.7777777777777777,-1.4162666666666666,-1.7777777777777777,1.1562834155203738,20.503503763301325,22.614586036854398,20.503503763301325,5419.440000000002,676323.0,749529.0,676323.0,0.026762666666666678,3.3398666666666665,3.7013777777777777,3.3398666666666665,0.0374383193277311,0.6638655462184874,0.732218487394958,0.6638655462184874,-1030903.56,-360000.0,-286794.0,-360000.0,-5.090881777777778,-1.7777777777777777,-1.4162666666666666,-1.7777777777777777,24.0,0.6666666666666666,12.0,962314.56,481157.28,1,0,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,40096.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9066495283127137
2525920,199232,Consumer loans,10591.785,129510.0,150025.5,0.0,129510.0,TUESDAY,14,1,1,0.0,,,XAP,Approved,-795,Cash through the bank,XAP,Family,Repeater,Office Appliances,POS,XNA,Stone,134,Consumer electronics,18.0,middle,POS household with interest,,-763.0,-253.0,-733.0,-725.0,0.0,202500.0,1071000.0,34677.0,1071000.0,,,,,510.0,30.0,38.0,-480.0,-472.0,8.0,190652.13,0.7869070227539551,0.6793000424385502,0.8632532469480189,0.05230511111111111,0.6395555555555555,0.7408666666666667,0.6395555555555555,-191908.215,-72990.0,-52474.5,-72990.0,0.009889621848739495,0.12092436974789916,0.1400798319327731,0.12092436974789916,-1060408.215,-941490.0,-920974.5,-941490.0,-5.236583777777779,-4.649333333333334,-4.548022222222222,-4.649333333333334,0.30544121463794444,3.734752141188684,4.326369063067739,3.734752141188684,-24085.215,94833.0,115348.5,94833.0,-0.11893933333333333,0.4683111111111111,0.5696222222222223,0.4683111111111111,0.009889621848739495,0.12092436974789916,0.1400798319327731,0.12092436974789916,-1060408.215,-941490.0,-920974.5,-941490.0,-5.236583777777779,-4.649333333333334,-4.548022222222222,-4.649333333333334,18.0,1.0,0.0,190652.13,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,10591.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8632532469480189
2542653,199232,Cash loans,32047.56,576000.0,633024.0,,576000.0,MONDAY,11,1,1,,,,XNA,Approved,-894,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,,-864.0,6.0,-714.0,-697.0,1.0,202500.0,1071000.0,34677.0,1071000.0,,,,,870.0,150.0,167.0,-720.0,-703.0,17.0,961426.8,0.6584214211627968,0.5991095733965394,0.9099181073703366,0.15825955555555557,2.8444444444444446,3.1260444444444446,2.8444444444444446,-170452.44,373500.0,430524.0,373500.0,0.029923025210084036,0.5378151260504201,0.5910588235294117,0.5378151260504201,-1038952.44,-495000.0,-437976.0,-495000.0,-5.130629333333333,-2.4444444444444446,-2.1628444444444446,-2.4444444444444446,0.92417337139891,16.610433428497274,18.254866337918504,16.610433428497274,-2629.4399999999987,541323.0,598347.0,541323.0,-0.012984888888888883,2.6732,2.9548,2.6732,0.029923025210084036,0.5378151260504201,0.5910588235294117,0.5378151260504201,-1038952.44,-495000.0,-437976.0,-495000.0,-5.130629333333333,-2.4444444444444446,-2.1628444444444446,-2.4444444444444446,29.0,0.9666666666666667,1.0,929379.24,32047.560000000056,1,0,32047.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,32047.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9099181073703366
2210236,199232,Cash loans,25440.075,450000.0,501975.0,,450000.0,TUESDAY,7,1,1,,,,XNA,Approved,-942,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,,-912.0,-42.0,-882.0,-874.0,1.0,202500.0,1071000.0,34677.0,1071000.0,,,,,870.0,30.0,38.0,-840.0,-832.0,8.0,763202.25,0.6577221175645119,0.5896209032402617,0.8964589870013447,0.12563,2.2222222222222223,2.4788888888888887,2.2222222222222223,-177059.925,247500.0,299475.0,247500.0,0.02375357142857143,0.42016806722689076,0.46869747899159664,0.42016806722689076,-1045559.925,-621000.0,-569025.0,-621000.0,-5.1632588888888895,-3.066666666666667,-2.81,-3.066666666666667,0.733629639242149,12.976901116013495,14.475733194913055,12.976901116013495,-9236.925,415323.0,467298.0,415323.0,-0.045614444444444444,2.050977777777778,2.3076444444444446,2.050977777777778,0.02375357142857143,0.42016806722689076,0.46869747899159664,0.42016806722689076,-1045559.925,-621000.0,-569025.0,-621000.0,-5.1632588888888895,-3.066666666666667,-2.81,-3.066666666666667,30.0,1.0,0.0,763202.25,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,25440.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8964589870013447
1770091,199232,Consumer loans,5061.195,26280.0,24822.0,2628.0,26280.0,SATURDAY,11,1,1,0.1042670640834575,,,XAP,Approved,-1127,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,,-1096.0,-946.0,-946.0,-943.0,0.0,202500.0,1071000.0,34677.0,1071000.0,,,,,150.0,150.0,153.0,0.0,3.0,3.0,30367.17,0.8173958916817077,0.8654082682054337,1.0587382160986223,0.024993555555555554,0.12977777777777777,0.12257777777777777,0.12977777777777777,-197438.805,-176220.0,-177678.0,-176220.0,0.004725672268907563,0.02453781512605042,0.023176470588235295,0.02453781512605042,-1065938.805,-1044720.0,-1046178.0,-1044720.0,-5.263895333333333,-5.159111111111111,-5.166311111111111,-5.159111111111111,0.14595250454191538,0.7578510251751882,0.7158058655593045,0.7578510251751882,-29615.805,-8397.0,-9855.0,-8397.0,-0.1462508888888889,-0.041466666666666666,-0.048666666666666664,-0.041466666666666666,0.004725672268907563,0.02453781512605042,0.023176470588235295,0.02453781512605042,-1065938.805,-1044720.0,-1046178.0,-1044720.0,-5.263895333333333,-5.159111111111111,-5.166311111111111,-5.159111111111111,6.0,1.0,0.0,30367.17,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061.195,5061.195,5061.195,5061.195,5061.195,5061.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0587382160986223
2714825,199232,Consumer loans,3946.815,23085.0,28579.5,0.0,23085.0,SATURDAY,11,1,1,0.0,,,XAP,Approved,-1666,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,50,Connectivity,10.0,high,POS mobile with interest,,-1635.0,-1365.0,-1395.0,-1392.0,0.0,202500.0,1071000.0,34677.0,1071000.0,,,,,270.0,240.0,243.0,-30.0,-27.0,3.0,39468.15,0.7241155209960436,0.5849020032608572,0.807746811525744,0.019490444444444446,0.114,0.14113333333333333,0.114,-198553.185,-179415.0,-173920.5,-179415.0,0.0036851680672268907,0.021554621848739495,0.026684873949579833,0.021554621848739495,-1067053.185,-1047915.0,-1042420.5,-1047915.0,-5.269398444444445,-5.174888888888889,-5.147755555555555,-5.174888888888889,0.11381650661821957,0.6657150272514923,0.8241629898780172,0.6657150272514923,-30730.185,-11592.0,-6097.5,-11592.0,-0.151754,-0.057244444444444445,-0.030111111111111113,-0.057244444444444445,0.0036851680672268907,0.021554621848739495,0.026684873949579833,0.021554621848739495,-1067053.185,-1047915.0,-1042420.5,-1047915.0,-5.269398444444445,-5.174888888888889,-5.147755555555555,-5.174888888888889,10.0,1.0,0.0,39468.15,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3946.815,3946.815,3946.815,3946.815,3946.815,3946.815,3946.815,3946.815,3946.815,3946.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807746811525744
1829984,199232,Consumer loans,2383.875,24345.0,24079.5,2434.5,24345.0,MONDAY,10,1,1,0.09999969141516996,,,XAP,Approved,-2301,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,4000,Consumer electronics,12.0,middle,POS household with interest,,-2270.0,-1940.0,-1940.0,-1938.0,1.0,202500.0,1071000.0,34677.0,1071000.0,,,,,330.0,330.0,332.0,0.0,2.0,2.0,28606.5,0.8417492527921976,0.8510303602328142,1.0110259764529994,0.011772222222222222,0.12022222222222222,0.1189111111111111,0.12022222222222222,-200116.125,-178155.0,-178420.5,-178155.0,0.002225840336134454,0.02273109243697479,0.022483193277310923,0.02273109243697479,-1068616.125,-1046655.0,-1046920.5,-1046655.0,-5.277116666666666,-5.168666666666667,-5.169977777777778,-5.168666666666667,0.0687451336620815,0.7020503503763301,0.6943939787178822,0.7020503503763301,-32293.125,-10332.0,-10597.5,-10332.0,-0.1594722222222222,-0.05102222222222222,-0.052333333333333336,-0.05102222222222222,0.002225840336134454,0.02273109243697479,0.022483193277310923,0.02273109243697479,-1068616.125,-1046655.0,-1046920.5,-1046655.0,-5.277116666666666,-5.168666666666667,-5.169977777777778,-5.168666666666667,12.0,1.0,0.0,28606.5,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,2383.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0110259764529994
1836704,204472,Cash loans,36548.37,675000.0,862600.5,,675000.0,TUESDAY,10,1,1,,,,XNA,Approved,-849,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,-819.0,231.0,,,1.0,157500.0,290353.5,18684.0,220500.0,,,,,1050.0,,,,,,1315741.32,0.655600372875726,0.5130187748454993,0.7825175153503853,0.23205314285714287,4.285714285714286,5.476828571428571,4.285714285714286,-120951.63,517500.0,705100.5,517500.0,0.12587542426731554,2.324752413867923,2.970863103079522,2.324752413867923,-253805.13,384646.5,572247.0,384646.5,-1.6114611428571428,2.4422,3.6333142857142855,2.4422,1.956131984585742,36.127167630057805,46.16787090558767,36.127167630057805,17864.370000000003,656316.0,843916.5,656316.0,0.11342457142857144,4.167085714285714,5.3582,4.167085714285714,0.1657522448979592,3.061224489795918,3.9120204081632655,3.061224489795918,-183951.63,454500.0,642100.5,454500.0,-1.167946857142857,2.8857142857142857,4.076828571428571,2.8857142857142857,28.0,0.7777777777777778,8.0,1023354.3600000001,292386.95999999996,1,0,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,36548.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7825175153503853
2517179,204472,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,16,1,1,,,,XAP,Approved,-1066,XNA,XAP,,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0.0,XNA,Card X-Sell,-1062.0,-1019.0,,,,0.0,157500.0,290353.5,18684.0,220500.0,43.0,,,,,,,,,,0.0,inf,,,0.14285714285714285,0.0,2.857142857142857,,-135000.0,-157500.0,292500.0,,0.07749174712893077,0.0,1.5498349425786153,,-267853.5,-290353.5,159646.5,,-1.7006571428571429,-1.8435142857142857,1.0136285714285713,,1.2042389210019269,0.0,24.084778420038536,,3816.0,-18684.0,431316.0,,0.02422857142857143,-0.11862857142857143,2.738514285714286,,0.10204081632653061,0.0,2.0408163265306123,,-198000.0,-220500.0,229500.0,,-1.2571428571428571,-1.4,1.457142857142857,,0.0,,0.0,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2805266,204472,Consumer loans,9876.105,67905.0,61114.5,6790.5,67905.0,TUESDAY,10,1,1,0.1089090909090909,,,XAP,Approved,-1374,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,100,Consumer electronics,8.0,high,POS household with interest,,-1333.0,-1123.0,-1123.0,-1117.0,0.0,157500.0,290353.5,18684.0,220500.0,,,,,210.0,210.0,216.0,0.0,6.0,6.0,79008.84,0.7735147105058118,0.859460789450902,1.1111111111111112,0.06270542857142856,0.43114285714285716,0.38802857142857144,0.43114285714285716,-147623.895,-89595.0,-96385.5,-89595.0,0.034014072501278615,0.23387009283511306,0.21048308355160175,0.23387009283511306,-280477.395,-222448.5,-229239.0,-222448.5,-1.7808088571428573,-1.4123714285714286,-1.4554857142857143,-1.4123714285714286,0.5285862235067437,3.634393063583815,3.2709537572254335,3.634393063583815,-8807.895,49221.0,42430.5,49221.0,-0.05592314285714286,0.3125142857142857,0.2694,0.3125142857142857,0.04478959183673469,0.30795918367346936,0.27716326530612245,0.30795918367346936,-210623.895,-152595.0,-159385.5,-152595.0,-1.3372945714285713,-0.9688571428571429,-1.0119714285714285,-0.9688571428571429,8.0,1.0,0.0,79008.84,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9876.105,9876.105,9876.105,9876.105,9876.105,9876.105,9876.105,9876.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1111111111111112
1372590,204472,Consumer loans,5436.945,30100.5,27090.0,3010.5,30100.5,TUESDAY,19,1,1,0.10892537272863176,,,XAP,Refused,-2578,Cash through the bank,SCO,,Repeater,Mobile,POS,XNA,Country-wide,15,Connectivity,6.0,low_normal,POS mobile with interest,,,,,,,157500.0,290353.5,18684.0,220500.0,,,,,,,,,,,32621.67,0.830429588675258,0.9227148702074419,1.1111295681063122,0.03452028571428571,0.1911142857142857,0.172,0.1911142857142857,-152063.055,-127399.5,-130410.0,-127399.5,0.01872526075972909,0.10366845930908358,0.09330006354323264,0.10366845930908358,-284916.555,-260253.0,-263263.5,-260253.0,-1.808994,-1.6524,-1.6715142857142857,-1.6524,0.29099470134874755,1.6110308285163777,1.4499036608863198,1.6110308285163777,-13247.055,11416.5,8406.0,11416.5,-0.08410828571428572,0.07248571428571429,0.05337142857142857,0.07248571428571429,0.02465734693877551,0.13651020408163264,0.12285714285714286,0.13651020408163264,-215063.055,-190399.5,-193410.0,-190399.5,-1.3654797142857142,-1.2088857142857143,-1.228,-1.2088857142857143,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1111295681063122
