SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AMT_CREDIT-dby-AMT_INCOME_TOTAL,AMT_ANNUITY-dby-AMT_INCOME_TOTAL,AMT_GOODS_PRICE-dby-AMT_INCOME_TOTAL,AMT_CREDIT-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_ANNUITY,AMT_GOODS_PRICE-dby-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT,AMT_GOODS_PRICE-m-AMT_CREDIT-dby-AMT_INCOME_TOTAL,age,AMT_CREDIT-dby-AMT_ANNUITY-p-age,DAYS_EMPLOYED-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_BIRTH,DAYS_ID_PUBLISH-m-DAYS_BIRTH,DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH,DAYS_REGISTRATION-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,cnt_adults,AMT_INCOME_TOTAL-by-CNT_CHILDREN,AMT_CREDIT-by-CNT_CHILDREN,AMT_ANNUITY-by-CNT_CHILDREN,AMT_GOODS_PRICE-by-CNT_CHILDREN
124972,0,Cash loans,1,0,1,,126000.0,157500.0,16137.0,157500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-14927,-958.0,-4892.0,-4416,,1,1,1,1,1,0,Drivers,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Industry: type 11,,0.5443256082922737,0.7517237147741489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.0,0.0,7.0,0.0,-309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.12807142857142856,1.25,9.760178471834914,9.760178471834914,1.0,0.0,0.0,40.895890410958906,50.65606888279382,13969.0,10035.0,10511,14618.0,-3934.0,-3458.0,649.0,476.0,4583.0,4107.0,2.0,,,,
125180,0,Cash loans,0,1,1,,94500.0,835605.0,24561.0,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13882,-558.0,-4346.0,-1378,1.0,1,1,1,1,0,0,Core staff,2.0,2,2,MONDAY,8,0,0,0,0,0,0,Kindergarten,0.4559945492040767,0.4455065042037951,0.3185955240537633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,8.842380952380953,0.2599047619047619,7.380952380952381,34.0216196408941,28.39868083547087,0.8347245409015025,-138105.0,-1.4614285714285715,38.032876712328765,72.05449635322287,13324.0,9536.0,12504,13882.0,-3788.0,-820.0,558.0,2968.0,4346.0,1378.0,2.0,,,,
132675,0,Cash loans,1,0,0,,157500.0,495000.0,25402.5,495000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006233,-14237,-277.0,-1448.0,-1959,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.325398482890865,0.25225632571979323,0.3723336657058204,0.0464,0.0023,0.9737,0.6396,0.0063,0.0,0.1034,0.1667,0.2083,0.0754,0.0504,0.0545,0.0,0.0018,0.0315,0.0018,0.9737,0.6537,0.0063,0.0,0.1034,0.1667,0.2083,0.0701,0.0551,0.0525,0.0,0.0014,0.0468,0.0023,0.9737,0.6444,0.0063,0.0,0.1034,0.1667,0.2083,0.0767,0.0513,0.0555,0.0,0.0019,reg oper account,block of flats,0.0401,"Stone, brick",0,0.0,0.0,0.0,0.0,-501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,3.142857142857143,0.16128571428571428,3.142857142857143,19.486271036315323,19.486271036315323,1.0,0.0,0.0,39.00547945205479,58.491750488370116,13960.0,12789.0,12278,13736.0,-1171.0,-1682.0,-224.0,-511.0,947.0,1458.0,2.0,,,,
136093,0,Cash loans,0,1,1,3.0,135000.0,203760.0,11826.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14551,-3060.0,-14.0,-4317,9.0,1,1,1,1,1,0,Core staff,5.0,2,2,FRIDAY,11,0,0,0,0,0,0,Kindergarten,0.3221721963505403,0.6321239728578547,0.5797274227921155,0.0309,,1.0,1.0,0.0039,0.0,0.069,0.1667,0.0,0.0,0.0252,0.0255,0.0,0.0,0.0315,,1.0,1.0,0.004,0.0,0.069,0.1667,0.0,0.0,0.0275,0.0266,0.0,0.0,0.0312,,1.0,1.0,0.0039,0.0,0.069,0.1667,0.0,0.0,0.0257,0.026000000000000002,0.0,0.0,reg oper account,block of flats,0.0227,"Stone, brick",0,4.0,0.0,4.0,0.0,-1675.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0,1.5093333333333334,0.0876,1.3333333333333333,17.229832572298324,15.220700152207002,0.8833922261484098,-23760.0,-0.176,39.865753424657534,57.09558599695586,11491.0,14537.0,10234,12876.0,3046.0,-1257.0,1385.0,-4303.0,-1661.0,2642.0,2.0,45000.0,67920.0,3942.0,60000.0
137124,0,Cash loans,0,0,1,,135000.0,225000.0,25447.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.011657,-11739,-1830.0,-5435.0,-3529,,1,1,0,1,1,0,Accountants,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.5476157593249773,0.6514503256917787,0.4830501881366946,0.0845,0.042,0.9841,0.7824,0.0417,0.08,0.0345,0.3333,0.375,0.0473,0.0656,0.0834,0.0154,0.1489,0.0861,0.0436,0.9841,0.7909,0.0421,0.0806,0.0345,0.3333,0.375,0.0484,0.0716,0.0869,0.0156,0.1576,0.0854,0.042,0.9841,0.7853,0.0419,0.08,0.0345,0.3333,0.375,0.0482,0.0667,0.0849,0.0155,0.152,reg oper account,block of flats,0.1208,"Stone, brick",0,5.0,0.0,4.0,0.0,-1741.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.6666666666666667,0.1885,1.6666666666666667,8.841732979664014,8.841732979664014,1.0,0.0,0.0,32.16164383561644,41.003376815280454,9909.0,6304.0,8210,9998.0,-3605.0,-1699.0,89.0,1906.0,3694.0,1788.0,2.0,,,,
148800,0,Cash loans,0,0,0,,81000.0,284400.0,20695.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-11235,-2133.0,-5327.0,-1405,,1,1,1,1,0,0,Managers,2.0,2,2,TUESDAY,14,0,0,0,1,1,0,Business Entity Type 3,0.3585335462515068,0.0005808789520682952,0.2793353208976285,0.3082,0.3853,0.9791,0.7144,0.1411,0.0,0.6897,0.1667,0.2083,0.3226,0.2513,0.1992,0.0,0.0,0.3141,0.3998,0.9791,0.7256,0.1424,0.0,0.6897,0.1667,0.2083,0.3299,0.2746,0.2075,0.0,0.0,0.3112,0.3853,0.9791,0.7182,0.142,0.0,0.6897,0.1667,0.2083,0.3282,0.2557,0.2028,0.0,0.0,reg oper account,block of flats,0.2406,Panel,0,0.0,0.0,0.0,0.0,-1167.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.511111111111111,0.2555,2.7777777777777777,13.742117851706892,10.871928680147859,0.7911392405063291,-59400.0,-0.7333333333333333,30.78082191780822,44.52293976951511,9102.0,5908.0,9830,10068.0,-3194.0,728.0,966.0,3922.0,4160.0,238.0,2.0,,,,
154691,0,Cash loans,0,1,1,,270000.0,1773963.0,61789.5,1620000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.04622,-20252,-1904.0,-5676.0,-3638,65.0,1,1,0,1,1,0,Managers,2.0,1,1,MONDAY,10,0,0,0,0,0,0,Construction,0.7354256839174765,0.7115087998739987,0.4418358231994413,0.0495,0.0614,0.9742,0.6464,,0.0,0.1034,0.125,0.1667,,0.0403,0.04,0.0,0.0,0.0504,0.0637,0.9742,0.6602,,0.0,0.1034,0.125,0.1667,,0.0441,0.0417,0.0,0.0,0.05,0.0614,0.9742,0.6511,,0.0,0.1034,0.125,0.1667,,0.040999999999999995,0.0407,0.0,0.0,reg oper account,block of flats,0.0314,"Stone, brick",0,0.0,0.0,0.0,0.0,-1881.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,6.570233333333333,0.22885,6.0,28.70978078799796,26.218046755516713,0.9132095765244258,-153963.0,-0.5702333333333334,55.484931506849314,84.19471229484728,18348.0,14576.0,16614,18371.0,-3772.0,-1734.0,23.0,2038.0,3795.0,1757.0,2.0,,,,
155226,0,Cash loans,1,1,1,,193500.0,760225.5,32337.0,679500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-23180,,-10859.0,-4654,14.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.5956809940530404,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.0,0.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.928813953488372,0.16711627906976745,3.511627906976744,23.509462844419705,21.013080990815475,0.893813743422182,-80725.5,-0.4171860465116279,63.50684931506849,87.0163121594882,,12321.0,18526,23180.0,,,,6205.0,10859.0,4654.0,2.0,,,,
158011,0,Revolving loans,0,0,1,,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-9339,-607.0,-7413.0,-1757,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Construction,0.2654843957284972,0.5361840351645857,,0.166,,0.9871,0.8232,0.2202,0.12,0.069,0.3333,0.0417,0.0,0.1303,0.1341,0.0232,0.0686,0.1691,,0.9871,0.8301,0.2222,0.1208,0.069,0.3333,0.0417,0.0,0.1423,0.1397,0.0233,0.0727,0.1676,,0.9871,0.8256,0.2216,0.12,0.069,0.3333,0.0417,0.0,0.1325,0.1365,0.0233,0.0701,org spec account,block of flats,0.1334,"Stone, brick",0,0.0,0.0,0.0,0.0,-236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,3.0,0.15,3.0,20.0,20.0,1.0,0.0,0.0,25.586301369863012,45.58630136986301,8732.0,1926.0,7582,9103.0,-6806.0,-1150.0,371.0,5656.0,7177.0,1521.0,2.0,,,,
162942,0,Revolving loans,0,0,0,,103500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,0.006629,-10899,-827.0,-4610.0,-3034,,1,1,1,1,1,0,Sales staff,1.0,2,2,SUNDAY,7,0,0,0,1,1,0,Self-employed,,0.7204508179007969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.7391304347826086,0.08695652173913043,1.7391304347826086,20.0,20.0,1.0,0.0,0.0,29.86027397260274,49.86027397260274,10072.0,6289.0,7865,10899.0,-3783.0,-2207.0,827.0,1576.0,4610.0,3034.0,1.0,,,,
163320,0,Cash loans,0,0,0,,162000.0,284400.0,16456.5,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-20424,-2518.0,-4213.0,-2220,,1,1,0,1,0,0,Accountants,2.0,3,3,THURSDAY,16,0,0,0,0,0,0,Self-employed,,0.6378360582323872,0.3723336657058204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-1856.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0,1.7555555555555555,0.10158333333333333,1.3888888888888888,17.28192507519825,13.672409078479628,0.7911392405063291,-59400.0,-0.36666666666666664,55.95616438356164,73.23808945875989,17906.0,16211.0,18204,18568.0,-1695.0,298.0,662.0,1993.0,2357.0,364.0,2.0,,,,
164185,1,Cash loans,0,0,1,,225000.0,134775.0,12492.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-12204,-1541.0,-477.0,-1237,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.4404739097597732,0.32136801940835363,,0.332,0.2113,0.9916,0.8844,0.1693,0.36,0.3103,0.375,0.4167,0.1739,0.2681,0.3414,0.0116,0.0093,0.3382,0.2193,0.9916,0.8889,0.1709,0.3625,0.3103,0.375,0.4167,0.1779,0.2929,0.3557,0.0117,0.0098,0.3352,0.2113,0.9916,0.8859,0.1704,0.36,0.3103,0.375,0.4167,0.1769,0.2728,0.3475,0.0116,0.0095,reg oper spec account,block of flats,0.2705,Panel,0,5.0,0.0,5.0,0.0,-369.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.599,0.05552,0.5,10.788904899135447,9.005763688760807,0.8347245409015025,-22275.0,-0.099,33.43561643835616,44.22452133749161,10663.0,11727.0,10967,11835.0,1064.0,304.0,1172.0,-760.0,108.0,868.0,1.0,,,,
168893,0,Cash loans,0,0,0,1.0,112500.0,472104.0,13657.5,373500.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-10002,-911.0,-1718.0,-1797,,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7159869739740911,0.36436261092180455,0.1694287272664794,0.0825,0.1186,0.9876,0.83,0.0456,0.0,0.2069,0.1667,0.0417,0.0566,0.0672,0.0496,0.0,0.0,0.084,0.1231,0.9876,0.8367,0.046,0.0,0.2069,0.1667,0.0417,0.0579,0.0735,0.0516,0.0,0.0,0.0833,0.1186,0.9876,0.8323,0.0459,0.0,0.2069,0.1667,0.0417,0.0576,0.0684,0.0505,0.0,0.0,reg oper spec account,block of flats,0.0639,"Stone, brick",0,1.0,0.0,1.0,0.0,-12.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.19648,0.1214,3.32,34.567380560131795,27.347611202635914,0.7911392405063291,-98604.0,-0.87648,27.4027397260274,61.970120286159194,9091.0,8284.0,8205,9990.0,-807.0,-886.0,899.0,-79.0,1706.0,1785.0,2.0,112500.0,472104.0,13657.5,373500.0
176426,0,Cash loans,1,1,1,2.0,292500.0,474048.0,24331.5,360000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-11981,-1766.0,-5876.0,-4504,2.0,1,1,0,1,0,0,Managers,4.0,2,2,MONDAY,14,0,0,0,1,1,0,Self-employed,0.5894833935429468,0.641017414583644,0.1500851762342935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0,1.0,1.0,1.0,-1360.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.6206769230769231,0.08318461538461538,1.2307692307692308,19.482892546698725,14.79563528759016,0.7594167679222357,-114048.0,-0.3899076923076923,32.824657534246576,52.307550080945305,10215.0,6105.0,7477,10621.0,-4110.0,-2738.0,406.0,1372.0,4516.0,3144.0,2.0,146250.0,237024.0,12165.75,180000.0
184307,0,Revolving loans,1,1,1,,315000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-11025,-3054.0,-622.0,-3344,9.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Industry: type 3,0.3838019391840186,0.4665507813114636,0.12373532211307872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,-245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.5714285714285714,0.02857142857142857,0.5714285714285714,20.0,20.0,1.0,0.0,0.0,30.205479452054796,50.205479452054796,7971.0,10403.0,7681,10780.0,2432.0,-290.0,2809.0,-2722.0,377.0,3099.0,2.0,,,,
186051,1,Cash loans,0,0,1,1.0,270000.0,474048.0,24331.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.018801,-11883,-700.0,-6136.0,-4402,,1,1,0,1,0,0,Private service staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Self-employed,0.41861416563048703,0.41713526248706295,0.3791004853998145,0.0928,0.0905,0.9791,0.7144,0.0437,0.0,0.2069,0.1667,0.2083,0.0308,0.0756,0.0783,0.0,0.0,0.0945,0.094,0.9791,0.7256,0.0441,0.0,0.2069,0.1667,0.2083,0.0315,0.0826,0.0815,0.0,0.0,0.0937,0.0905,0.9791,0.7182,0.044000000000000004,0.0,0.2069,0.1667,0.2083,0.0314,0.077,0.0797,0.0,0.0,reg oper spec account,block of flats,0.0854,Panel,0,0.0,0.0,0.0,0.0,-2097.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557333333333334,0.09011666666666666,1.3333333333333333,19.482892546698725,14.79563528759016,0.7594167679222357,-114048.0,-0.4224,32.556164383561644,52.03905693026037,11183.0,5747.0,7481,9786.0,-5436.0,-3702.0,-1397.0,1734.0,4039.0,2305.0,2.0,270000.0,474048.0,24331.5,360000.0
187971,0,Cash loans,0,1,1,2.0,180000.0,592560.0,40216.5,450000.0,Unaccompanied,Commercial associate,Lower secondary,Married,Municipal apartment,0.010006,-14728,-7073.0,-5897.0,-4651,7.0,1,1,1,1,1,0,High skill tech staff,4.0,2,2,FRIDAY,13,0,0,0,0,1,1,Business Entity Type 2,0.41408187469067936,0.6937483297811796,0.6347055309763198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.0,0.0,3.0,0.0,-2755.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.292,0.223425,2.5,14.73425086718138,11.189437171310283,0.7594167679222357,-142560.0,-0.792,40.35068493150685,55.08493579868823,7655.0,8831.0,10077,11973.0,1176.0,2422.0,4318.0,1246.0,3142.0,1896.0,2.0,90000.0,296280.0,20108.25,225000.0
189906,0,Cash loans,1,1,1,2.0,319972.5,1127043.0,73966.5,1080000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.030755,-10829,-390.0,-4795.0,-3295,4.0,1,1,1,1,0,0,,4.0,2,2,TUESDAY,18,1,1,0,1,1,0,School,0.2367983151714181,0.6551057141199036,0.6006575372857061,0.0258,0.5409,0.9717,,,0.0,0.1379,0.0833,,,,0.0288,,0.0226,0.0263,0.5613,0.9717,,,0.0,0.1379,0.0833,,,,0.03,,0.024,0.026000000000000002,0.5409,0.9717,,,0.0,0.1379,0.0833,,,,0.0293,,0.0231,,block of flats,0.0425,"Stone, brick",0,0.0,0.0,0.0,0.0,-371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.522312073693833,0.23116517825750652,3.375290063989874,15.23720873638742,14.601204599379448,0.9582598002028316,-47043.0,-0.14702200970395893,29.66849315068493,44.905701887072354,10439.0,6034.0,7534,10458.0,-4405.0,-2905.0,19.0,1500.0,4424.0,2924.0,2.0,159986.25,563521.5,36983.25,540000.0
193469,0,Cash loans,1,0,0,1.0,157500.0,338832.0,20605.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10095,-2152.0,-10065.0,-2676,,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Industry: type 11,0.12153436626957664,0.015307032790581826,0.5849900404894085,0.1856,0.1295,0.9801,0.728,0.0403,0.2,0.1724,0.3333,,0.027000000000000003,,0.1848,,0.0255,0.1891,0.1344,0.9801,0.7387,0.0406,0.2014,0.1724,0.3333,,0.0276,,0.1925,,0.0269,0.1874,0.1295,0.9801,0.7316,0.0405,0.2,0.1724,0.3333,,0.0275,,0.1881,,0.026000000000000002,reg oper account,block of flats,0.1509,Panel,0,0.0,0.0,0.0,0.0,-1954.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.1513142857142857,0.13082857142857143,1.8571428571428572,16.44376501419524,14.195239135182355,0.8632596685082873,-46332.0,-0.2941714285714286,27.65753424657534,44.10129926077058,7943.0,30.0,7419,8141.0,-7913.0,-524.0,198.0,7389.0,8111.0,722.0,2.0,157500.0,338832.0,20605.5,292500.0
205595,0,Cash loans,1,1,1,,225000.0,545040.0,30564.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.002134,-21272,-1769.0,-9528.0,-4178,7.0,1,1,0,1,0,0,Drivers,1.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,Other,,0.5481413765774326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0,2.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2.4224,0.13584,2.0,17.832744405182567,14.723203769140165,0.8256274768824307,-95040.0,-0.4224,58.27945205479452,76.11219645997708,19503.0,11744.0,17094,21272.0,-7759.0,-2409.0,1769.0,5350.0,9528.0,4178.0,1.0,,,,
207845,0,Cash loans,0,1,1,,202500.0,900000.0,48825.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-19731,-3392.0,-7290.0,-3154,9.0,1,1,1,1,1,0,Accountants,2.0,2,2,MONDAY,15,0,0,0,0,1,1,Trade: type 7,,0.6837640071130214,0.5814837058057234,0.0825,0.0845,0.9901,0.8640000000000001,0.0,0.0,0.1379,0.1667,0.2083,0.0899,0.0672,0.0909,0.0,0.0,0.084,0.0877,0.9901,0.8693,0.0,0.0,0.1379,0.1667,0.2083,0.092,0.0735,0.0947,0.0,0.0,0.0833,0.0845,0.9901,0.8658,0.0,0.0,0.1379,0.1667,0.2083,0.0915,0.0684,0.0926,0.0,0.0,reg oper account,block of flats,0.0715,Panel,0,0.0,0.0,0.0,0.0,-2433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,4.444444444444445,0.2411111111111111,4.444444444444445,18.433179723502302,18.433179723502302,1.0,0.0,0.0,54.057534246575344,72.49071397007765,16339.0,12441.0,16577,17298.0,-3898.0,238.0,959.0,4136.0,4857.0,721.0,2.0,,,,
