SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF,app_AMT_INCOME_TOTAL,app_AMT_CREDIT,app_AMT_ANNUITY,app_AMT_GOODS_PRICE,AMT_BALANCE-dby-AMT_CREDIT_LIMIT_ACTUAL,AMT_BALANCE-dby-app_AMT_INCOME_TOTAL,AMT_BALANCE-dby-app_AMT_CREDIT,AMT_BALANCE-dby-app_AMT_ANNUITY,AMT_BALANCE-dby-app_AMT_GOODS_PRICE,AMT_BALANCE-dby-AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_CURRENT-dby-AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_CURRENT-dby-app_AMT_INCOME_TOTAL,AMT_DRAWINGS_CURRENT-dby-app_AMT_CREDIT,AMT_DRAWINGS_CURRENT-dby-app_AMT_ANNUITY,AMT_DRAWINGS_CURRENT-dby-app_AMT_GOODS_PRICE,SK_DPD_diff,SK_DPD_diff_over0,SK_DPD_diff_over5,SK_DPD_diff_over10,SK_DPD_diff_over15,SK_DPD_diff_over20,SK_DPD_diff_over25
1900245,103310,-11,166981.68,292500,0.0,0.0,0.0,0.0,6587.505,18000.0,18000.0,158749.74,166981.68,166981.68,0.0,0,0.0,0.0,4.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.5708775384615384,0.6184506666666666,0.7421407999999999,9.325720030158331,0.7421407999999999,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1900245,103310,-12,179030.295,292500,45000.0,45000.0,0.0,0.0,7017.075,13500.0,13500.0,171841.275,177684.795,177684.795,1.0,1,0.0,0.0,3.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.6120693846153846,0.6630751666666667,0.7956902,9.998620256345816,0.7956902,3.978451,0.15384615384615385,0.16666666666666666,0.2,2.5131942699170646,0.2,0,0,0,0,0,0,0
1900245,103310,-13,141247.575,292500,0.0,0.0,0.0,0.0,7130.61,7200.0,7200.0,135411.975,141247.575,141247.575,0.0,0,0.0,0.0,2.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.48289769230769236,0.5231391666666667,0.6277670000000001,7.88850213621513,0.6277670000000001,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1900245,103310,-14,143389.71,292500,45000.0,45000.0,0.0,0.0,2503.125,4500.0,4500.0,135562.545,142044.21,142044.21,1.0,1,0.0,0.0,1.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.49022123076923074,0.531073,0.6372876,8.00813772304599,0.6372876,3.186438,0.15384615384615385,0.16666666666666666,0.2,2.5131942699170646,0.2,0,0,0,0,0,0,0
1900245,103310,-15,96408.045,292500,45000.0,94680.0,0.0,49680.0,0.0,,0.0,94680.0,95062.545,95062.545,1.0,2,0.0,1.0,0.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.3296001538461538,0.35706683333333333,0.4284802,5.384269917064589,0.4284802,1.0182514258555133,0.32369230769230767,0.3506666666666667,0.4208,5.287760743905504,0.4208,0,0,0,0,0,0,0
1900245,103310,-16,0.0,292500,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0,270000.0,225000.0,17905.5,225000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,302.49,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-13,0.0,45000,0.0,0.0,0.0,0.0,135.315,437.805,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-14,135.315,45000,0.0,0.0,0.0,0.0,2250.0,3600.0,3600.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.003007,0.0010023333333333334,0.0002818710161229846,0.006011595361855258,0.00040093333333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-15,3162.195,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,2307.33,3162.195,3162.195,0.0,0,0.0,0.0,60.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.070271,0.02342366666666667,0.00658708286464192,0.14048580567772892,0.009369466666666668,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-16,4557.33,45000,0.0,0.0,0.0,0.0,2250.0,18000.0,18000.0,3676.905,4557.33,4557.33,0.0,0,0.0,0.0,59.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.101274,0.033757999999999996,0.009493250843644545,0.2024670131947221,0.0135032,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-17,21676.905,45000,0.0,0.0,0.0,0.0,2250.0,18000.0,18000.0,20505.825,21676.905,21676.905,0.0,0,0.0,0.0,58.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.481709,0.16056966666666667,0.045154574428196474,0.9630327868852459,0.06422786666666666,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-18,38505.825,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,37149.84,38505.825,38505.825,0.0,0,0.0,0.0,57.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.8556849999999999,0.2852283333333333,0.08021044244469441,1.7106857257097159,0.11409133333333332,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-19,39399.84,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,37974.735,39399.84,39399.84,0.0,0,0.0,0.0,56.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.8755519999999999,0.29185066666666665,0.08207274090738657,1.750403838464614,0.11674026666666666,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-20,40224.735,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,38789.865,40224.735,40224.735,0.0,0,0.0,0.0,55.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.893883,0.29796100000000003,0.08379105736782902,1.7870511795281887,0.1191844,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-21,41039.865,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,39613.77,41039.865,41039.865,0.0,0,0.0,0.0,54.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.911997,0.30399899999999996,0.08548903262092238,1.823264694122351,0.12159959999999999,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-22,41863.77,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,40399.02,41863.77,41863.77,0.0,0,0.0,0.0,53.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.930306,0.310102,0.0872052868391451,1.8598680527788882,0.12404079999999999,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-23,42649.02,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,41197.95,42649.02,42649.02,0.0,0,0.0,0.0,52.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.9477559999999999,0.3159186666666666,0.08884101987251593,1.8947540983606557,0.12636746666666665,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-24,43447.95,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,41963.625,43447.95,43447.95,0.0,0,0.0,0.0,51.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.96551,0.32183666666666666,0.09050524934383201,1.930247900839664,0.12873466666666666,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-25,44213.625,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42717.015,44213.625,44213.625,0.0,0,0.0,0.0,50.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.982525,0.32750833333333335,0.09210020622422198,1.964264294282287,0.13100333333333333,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-26,44967.015,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,43303.905,44967.015,44967.015,0.0,0,0.0,0.0,49.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.999267,0.33308899999999997,0.09366957255343082,1.9977349060375849,0.1332356,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-27,45867.6,45000,900.0,900.0,0.0,0.0,2250.0,2250.0,2250.0,43303.905,45867.6,45867.6,1.0,1,0.0,0.0,48.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.01928,0.33976,0.09554555680539932,2.0377449020391842,0.135904,50.964,0.02,0.006666666666666667,0.0018747656542932134,0.03998400639744103,0.0026666666666666666,0,0,0,0,0,0,0
1376860,110552,-28,44653.905,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,43234.38,44653.905,44653.905,0.0,0,0.0,0.0,47.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.992309,0.3307696666666667,0.09301734158230221,1.9838244702119152,0.13230786666666666,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-29,45484.38,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44028.81,45484.38,45484.38,0.0,0,0.0,0.0,46.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.010764,0.3369213333333333,0.09474728158980127,2.0207197121151537,0.13476853333333333,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-30,46278.81,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,46278.81,46278.81,0.0,0,0.0,0.0,45.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.028418,0.342806,0.0964021372328459,2.056013594562175,0.1371224,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-31,47111.49,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,47111.49,47111.49,0.0,0,0.0,0.0,44.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.046922,0.348974,0.09813667041619797,2.0930067972810873,0.13958959999999998,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-32,47897.64,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,47897.64,47897.64,0.0,0,0.0,0.0,43.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.064392,0.35479733333333335,0.0997742782152231,2.127932826869252,0.14191893333333333,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-33,48681.81,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,48681.81,48681.81,0.0,0,0.0,0.0,42.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.081818,0.360606,0.10140776152980877,2.1627708916433424,0.1442424,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-34,49489.335,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,49489.335,49489.335,0.0,0,0.0,0.0,41.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.099763,0.36658766666666665,0.10308989501312336,2.1986465413834466,0.14663506666666667,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-35,50273.505,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,50273.505,50273.505,0.0,0,0.0,0.0,40.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.117189,0.37239633333333333,0.10472337832770903,2.233484606157537,0.14895853333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-36,51081.03,45000,675.0,675.0,0.0,0.0,2250.0,2250.0,2250.0,44823.825,51081.03,51081.03,2.0,2,0.0,0.0,39.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.1351339999999999,0.378378,0.10640551181102362,2.2693602558976407,0.1513512,75.6756,0.015,0.005,0.00140607424071991,0.029988004798080767,0.002,0,0,0,0,0,0,0
1376860,110552,-37,48957.3,45000,2250.0,2250.0,0.0,0.0,2250.0,2250.0,2250.0,44148.825,48957.3,48957.3,3.0,3,0.0,0.0,38.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.0879400000000001,0.3626466666666667,0.10198162729658793,2.1750099960015996,0.14505866666666667,21.7588,0.05,0.016666666666666666,0.004686914135733034,0.09996001599360256,0.006666666666666667,0,0,0,0,0,0,0
1376860,110552,-38,44148.825,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42737.76,44148.825,44148.825,0.0,0,0.0,0.0,37.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.981085,0.3270283333333333,0.09196522309711286,1.9613854458216713,0.13081133333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-39,44987.76,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42987.735,44987.76,44987.76,0.0,0,0.0,0.0,36.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.9997280000000001,0.3332426666666667,0.09371278590176228,1.998656537385046,0.13329706666666669,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-40,45801.585,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42987.735,45801.585,45801.585,0.0,0,0.0,0.0,35.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.017813,0.339271,0.09540804274465692,2.034812075169932,0.1357084,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-41,46637.775,45000,6750.0,6750.0,0.0,0.0,2250.0,2250.0,2250.0,42987.735,46637.775,46637.775,2.0,2,0.0,0.0,34.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.036395,0.345465,0.09714988751406074,2.0719612155137948,0.138186,6.9093,0.15,0.05,0.0140607424071991,0.2998800479808077,0.02,0,0,0,0,0,0,0
1376860,110552,-42,38487.735,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,37197.99,38487.735,38487.735,0.0,0,0.0,0.0,33.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.855283,0.28509433333333334,0.08017275965504313,1.7098820471811276,0.11403773333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-43,39447.99,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,38085.885,39447.99,39447.99,0.0,0,0.0,0.0,32.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.8766219999999999,0.2922073333333333,0.08217304086989126,1.7525429828068773,0.11688293333333333,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-44,40335.885,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,38961.0,40335.885,40335.885,0.0,0,0.0,0.0,31.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.8963530000000001,0.2987843333333334,0.08402259092613423,1.7919892043182728,0.11951373333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-45,41211.0,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,39841.92,41211.0,41211.0,0.0,0,0.0,0.0,30.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.9158,0.3052666666666667,0.08584551931008624,1.8308676529388244,0.12210666666666667,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-46,42091.92,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,40689.27,42091.92,42091.92,0.0,0,0.0,0.0,29.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.935376,0.311792,0.08768053993250843,1.8700039984006396,0.12471679999999999,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-47,42939.27,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,41544.585,42939.27,42939.27,0.0,0,0.0,0.0,28.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.9542059999999999,0.31806866666666667,0.0894456317960255,1.9076489404238304,0.12722746666666665,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-48,43794.585,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,42363.855,43794.585,43794.585,0.0,0,0.0,0.0,27.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.973213,0.32440433333333335,0.09122731533558305,1.9456477409036386,0.12976173333333332,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-49,44613.855,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,43168.365,44613.855,44613.855,0.0,0,0.0,0.0,26.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,0.991419,0.330473,0.09293391451068617,1.9820451819272293,0.1321892,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1376860,110552,-50,45418.365,45000,0.0,0.0,0.0,0.0,2250.0,2250.0,2250.0,43984.89,45418.365,45418.365,0.0,0,0.0,0.0,25.0,Active,0,0,135000.0,480060.0,22509.0,337500.0,1.0092969999999999,0.33643233333333333,0.09460976752905886,2.0177868852459016,0.13457293333333334,inf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
