SK_ID_CURR,TARGET
101186,0.06489003774823568
101190,0.26624815361890697
101193,0.6963728869194157
101194,0.8167569341867718
101198,0.8764976202199245
101200,0.11383965205974068
101204,0.17608321024126047
101211,0.6717339569998358
101213,0.4111480387329723
101223,0.4282988675529296
101225,0.862526669949122
101237,0.7095847694075168
101243,0.7582061381913672
101244,0.7936771705235516
101258,0.3102330543246348
101259,0.9209748892171344
101268,0.8384826850484162
101269,0.4819464959789923
101271,0.2287461020843591
101279,0.3469760380764812
101281,0.9793820777941901
101287,0.4733505662235352
101292,0.3835138683735434
101294,0.3026218611521418
101296,0.7570367634990973
101297,0.0653618906942393
101299,0.24409158050221566
101301,0.317064664368948
101305,0.7854505169867061
101308,0.9646315443952076
101318,0.03489660265878877
101327,0.8594903988183161
101329,0.05366814377154111
101332,0.5807894304940096
101337,0.5152223863449861
101343,0.3748358772361727
101345,0.2217503692762186
101346,0.17472919743968487
101353,0.2247456097160676
101354,0.8710815690136222
101355,0.9113531921877565
101356,0.21805760709010338
101362,0.6069875266699492
101363,0.9972099130149352
101365,0.0888109305760709
101366,0.5804611849663548
101367,0.9655752502872148
101368,0.07888150336451666
101374,0.8324922041687182
101380,0.105018053504021
101383,0.5881134088298047
101398,0.19538815033645165
101399,0.8741383554899065
101401,0.9590513704250779
101412,0.4452445429181027
101426,0.7296898079763663
101427,0.9675652387986213
101428,0.9353971770884622
101429,0.9361562448711637
101434,0.17803216806171016
101440,0.9734736582964058
101448,0.6085056622353521
101449,0.43642294436238305
101465,0.44850648284917116
101467,0.22468406367963237
101472,0.695552273100279
101478,0.9370178893812572
101497,0.5663466272772033
101504,0.39799770228130643
101547,0.21655998687017888
101548,0.7947644838339077
101555,0.688433448219268
101570,0.09272936156244871
101572,0.4744994255703266
101578,0.39334071885770555
101580,0.8360823896274413
101588,0.7260996225176432
101602,0.5658747743311997
101610,0.7085179714426391
101614,0.5196537009683243
101616,0.3670810766453307
101643,0.8194649597899228
101644,0.6476899720991302
101649,0.23561874281962908
101650,0.7638478581979321
101665,0.2760544887575907
101667,0.7470663055965863
101669,0.6931314623338257
101674,0.7499589693090432
101675,0.024331199737403577
101678,0.7476202199245036
101682,0.27180781224355816
101686,0.2661866075824717
101697,0.9772895125553914
101700,0.9951788938125719
101711,0.30750451337600526
101714,0.3978540948629575
101715,0.9647136057771213
101728,0.1329394387001477
101732,0.5198588544231085
101757,0.8429755457081898
101758,0.4085220745117348
101759,0.6410635155096012
101762,0.10830050878056786
101764,0.7618373543410472
101780,0.9257754800590842
101784,0.11505005744296734
101789,0.18689479730838668
101816,0.5120219924503528
101819,0.7284999179386181
101827,0.036127523387493844
101863,0.5693008370260956
101867,0.4833210241260463
101870,0.09703758411291646
101873,0.9420031183325127
101878,0.60762350237978
101879,0.7441941572296078
101880,0.2364598719842442
101887,0.39555637616937467
101897,0.2029993435089447
101901,0.6893566387657968
101903,0.9114557689151486
101920,0.3387698998851141
101921,0.3829189233546693
101922,0.640612177909076
101961,0.680576070901034
101962,0.11412686689643854
101971,0.6518135565402922
101976,0.9914861316264566
102002,0.8976079107172165
102005,0.30151403249630726
102007,0.8611726571475463
102017,0.31612095847694077
102019,0.9500041030690957
102029,0.20353274249138356
102051,0.7359264730018054
102052,0.0069752174626620716
102054,0.23042836041358936
102062,0.566921056950599
102067,0.8617676021664205
102068,0.8141104546200558
102070,0.5455235516166093
102090,0.7836451665846053
102092,0.29037419990152635
102099,0.6570860003282455
102100,0.5106884949942557
102112,0.9033522074511735
102113,0.2509231905465288
102122,0.9468037091744625
102123,0.33401033973412114
102125,0.3388519612670277
102126,0.9037625143607418
102146,0.08228705071393402
102147,0.7046610864926965
102151,0.5314089939274578
102158,0.7839118660758247
102159,0.2555391432791728
102162,0.3845601509929427
102165,0.48282865583456425
102166,0.2648531101263745
102174,0.0384867881175119
102193,0.9392745773838831
102198,0.46816018381749547
102205,0.866752831117676
102206,0.025110782865583457
102218,0.09051370425077958
102221,0.2606679796487773
102230,0.6129780075496472
102238,0.31484900705727886
102248,0.38977104874446084
102252,0.9225135401280158
102259,0.6839816182504513
102262,0.8299893320203512
102273,0.48268504841621535
102286,0.770474314787461
102293,0.006380272443787954
102294,0.35319218775644184
102296,0.5205974068603315
102298,0.8127154111275234
102303,0.15296241588708354
102309,0.3276505826358116
102315,0.34313966847201705
102340,0.6056540292138519
102342,0.5394304940095191
102344,0.3884375512883637
102346,0.7558879041523059
102347,0.07044969637288692
102374,0.7076152962415887
102380,0.35895699983587726
102387,0.0947808961102905
102393,0.2602371573937305
102403,0.22968980797636632
102413,0.4171590349581487
102414,0.01809453471196455
102415,0.3646602658788774
102416,0.7636427047431479
102439,0.4492655506318726
102441,0.4688782209092401
102443,0.1707287050713934
102444,0.6871204661086493
102445,0.7068357131134089
102448,0.3092893484326276
102449,0.7885893648449039
102450,0.9206261283440013
102456,0.20326604300016413
102458,0.7750287214836697
102459,0.8030116527162318
102465,0.4761816838995569
102470,0.9459625800098473
102471,0.26944854751354014
102475,0.45546118496635485
102476,0.9432135237157394
102506,0.4300837026095519
102509,0.43753077301821763
102519,0.2003733792877072
102522,0.33027654685704905
102545,0.582287050713934
102549,0.4588667323157722
102562,0.07188577055637617
102563,0.15700393894633186
102568,0.7340800919087478
102582,0.28311176760216644
102592,0.025972427375677006
102597,0.6653536845560479
102605,0.19883472837682586
102614,0.3267273920892828
102617,0.9058140489085836
102634,0.19464959789922862
102652,0.36864024290169045
102655,0.030670441490234696
102671,0.5876620712292795
102694,0.9149433776464796
102701,0.5881954702117184
102703,0.06136139832594781
102704,0.16397915640899394
102713,0.0195306088954538
102720,0.6750984736582964
102731,0.28586082389627443
102733,0.47692023633677993
102749,0.18342770392253405
102755,0.8947767930411948
102763,0.01637124569177745
102770,0.4864393566387658
102772,0.7248071557525029
102799,0.7783111767602167
102838,0.03684556047923847
102854,0.29211800426719187
102862,0.8838010832102413
102863,0.3221524700475956
102867,0.033727227966518954
102868,0.08232808140489085
102878,0.7125594945018874
102887,0.1412071229279501
102898,0.9713195470211718
102904,0.7907639914656163
102912,0.48502379780075494
102919,0.5239003774823568
102927,0.6870178893812572
102932,0.671200558017397
102933,0.5878467093385853
102935,0.19149023469555226
102958,0.5170277367470868
102969,0.9678114229443624
102971,0.33542589857213195
102975,0.6907721976038077
102979,0.3827342852453635
102982,0.02564418184802232
102987,0.919579845724602
102989,0.4726735598227474
102995,0.7131749548662399
102996,0.10645412768751025
103000,0.6087108156901362
103001,0.8202240275726244
103004,0.10003282455276546
103010,0.20661004431314622
103025,0.9699655342195963
103029,0.08425652387986214
103046,0.7020966683078943
103056,0.23016166092236992
103062,0.7480305268340719
103078,0.21216970293779747
103083,0.13152387986213687
103092,0.5959913014935172
103096,0.5596175939602823
103097,0.562941079927786
103102,0.9804693911045462
103112,0.5592278023961923
103132,0.321926801247333
103144,0.7078819957328082
103145,0.8507508616445101
103146,0.03752256688002626
103147,0.7233300508780568
103158,0.34037009683243064
103171,0.7640324963072378
103173,0.31279747250943707
103184,0.1379862136878385
103195,0.7729566715903495
103196,0.7282127031019202
103206,0.16391761037255867
103230,0.9178770720498933
103231,0.9198670605612999
103232,0.15058263581158707
103239,0.6434022648941408
103240,0.8216395864106352
103243,0.10809535532578368
103252,0.7334236008534384
103258,0.43603315279829313
103259,0.8489660265878878
103279,0.15435745937961595
103280,0.018238142130313474
103286,0.38205727884457574
103287,0.9740686033152798
103290,0.053462990316756935
103298,0.3045503036271131
103315,0.052888560643361233
103319,0.22718693582799934
103334,0.9517889381257181
103336,0.26879205645823073
103345,0.6393197111439357
103368,0.24706630559658624
103371,0.9509888396520597
103377,0.05697111439356639
103398,0.15782455276546858
103404,0.7299975381585426
103408,0.8434679139996718
103410,0.4834441161989168
103418,0.24903577876251437
103420,0.8633062530773018
103432,0.6499056294107993
103433,0.26567372394551125
103436,0.23617265714754637
103440,0.2109387822090924
103453,0.4152305924831774
103459,0.4700270802560315
103460,0.42753979977022816
103461,0.11786065977351058
103462,0.3350155916625636
103473,0.6767397012965698
103474,0.33552847529952406
103475,0.8813392417528311
103478,0.7328491711800427
103480,0.6903413753487608
103484,0.23779336944034138
103494,0.9102248481864434
103513,0.37873379287707204
103515,0.7890612177909077
103516,0.7878918430986378
103525,0.8218447398654193
103541,0.9182668636139832
103544,0.043984900705727886
103562,0.9647341211225997
103570,0.9575127195141966
103572,0.8511406532086
103574,0.16925160019694732
103575,0.3505251928442475
103591,0.8683325127195142
103594,0.012945182996881667
103609,0.7345519448547514
103613,0.9239290989660266
103614,0.5375020515345479
103615,0.5337887740029542
103624,0.616650254390284
103625,0.8867758083046119
103628,0.8754718529460036
103629,0.0859387822090924
103647,0.5951912030198588
103648,0.7682996881667488
103651,0.2775315936320368
103658,0.2549031675693419
103668,0.715780403741999
103669,0.31064336123420316
103676,0.466908747743312
103682,0.255744296733957
103683,0.712292795010668
103689,0.21818069916297392
103725,0.7149187592319055
103733,0.7620219924503528
103744,0.5513704250779583
103762,0.9118250451337601
103771,0.992881175118989
103773,0.0051083210241260465
103783,0.45041440997866405
103784,0.720786148038733
103808,0.05149351715082882
103812,0.49144510093549976
103813,0.8198547513540128
103814,0.6478540948629575
103818,0.4210979812900049
103824,0.18613572952568522
103828,0.04355407845068111
103830,0.923457246020023
103840,0.15583456425406203
103842,0.8054119481372066
103847,0.9504759560150993
103848,0.8124692269817824
103851,0.29361562448711637
103854,0.7145905137042508
103857,0.8584441161989168
103861,0.16814377154111276
103862,0.45560479238470375
103865,0.24478910224848185
103870,0.06216149679960611
103876,0.17421631380272443
103891,0.9669702937797473
103908,0.7227761365501395
103914,0.7960569505990481
103918,0.6608608238962744
103940,0.10766453307073691
103963,0.7367265714754636
103966,0.4895166584605285
103971,0.9178360413589365
103980,0.7266740521910389
103984,0.5030157557853274
103985,0.20642540620384048
103998,0.9355612998522895
104019,0.11184966354833416
104026,0.20681519776793042
104035,0.677191038897095
104044,0.3913096996553422
104045,0.6903618906942393
104047,0.8477145905137042
104051,0.17054406696208765
104058,0.5453389135073035
104063,0.34568357131134086
104066,0.9832799934350894
104087,0.34024700475956016
104089,0.769735762350238
104095,0.5985967503692762
104098,0.8433037912358444
104104,0.532352699819465
104110,0.9795051698670606
104120,0.3984490398818316
104122,0.7312694895782045
104131,0.48442885278188086
104132,0.5673518792056458
104135,0.20090677827014608
104136,0.23416215329066142
104149,0.511344986049565
104150,0.6826070901033974
104156,0.9755046774987691
104165,0.9301042179550304
104175,0.27049483013293946
104179,0.7703101920236337
104184,0.8441654357459379
104206,0.19027982931232562
104216,0.9666010175611357
104230,0.8625061546036435
104257,0.2263252913179058
104272,0.19955276546857048
104273,0.6809248317741671
104278,0.35034055473494174
104294,0.6289594616773346
104295,0.2432094206466437
104297,0.3955153454784179
104298,0.589016084030855
104308,0.16034794025931395
104318,0.44421877564418183
104319,0.7855325783686198
104320,0.8135565402921385
104327,0.8658911866075825
104334,0.6650049236829149
104344,0.4002543902839324
104350,0.235762350237978
104351,0.781470539963893
104354,0.6730469391104547
104369,0.6867511898900377
104376,0.8350566223535204
104381,0.5624692269817824
104384,0.7878302970622025
104391,0.2547390448055145
104394,0.40534219596258003
104398,0.9561176760216642
104402,0.0365378302970622
104408,0.6957574265550632
104409,0.06290004923682915
104410,0.9992819629082553
104412,0.5326399146561628
104417,0.7236582964057114
104424,0.5024208107664533
104426,0.14167897587395373
104435,0.44661907106515675
104445,0.29029213851961266
104458,0.09223699327096668
104460,0.2058920072214016
104466,0.04938043656655178
104472,0.6442639094042344
104473,0.5284137534876088
104479,0.21559576563269325
104480,0.09119071065156738
104482,0.2898408009190875
104499,0.15255210897751517
104501,0.0641104546200558
104502,0.09416543574593796
104506,0.8222755621204662
104510,0.0009437058920072214
104512,0.46342113901198095
104520,0.9631134088298047
104528,0.6180452978828164
104529,0.03577876251436074
104541,0.6384580666338421
104578,0.11835302806499262
104584,0.5829845724602002
104588,0.6504800590841949
104602,0.8179057935335631
104610,0.2076152962415887
104611,0.9569588051862793
104618,0.7447685869030034
104620,0.7512514360741835
104622,0.17850402100771376
104624,0.4696783193828984
104625,0.8897915640899393
104634,0.6337190218283276
104639,0.752256688002626
104646,0.11939931068439193
104647,0.6102084359100607
104652,0.25281060233054325
104670,0.45720498933202036
104677,0.021971935007385524
104685,0.5532373215164943
104691,0.35505908419497784
104696,0.7850607254226161
104699,0.09359100607254227
104712,0.6331445921549319
104714,0.05867388806827507
104717,0.7207451173477761
104718,0.18769489578204496
104740,0.5163507303462991
104741,0.28042425734449367
104743,0.020412768751025767
104744,0.17647300180535042
104747,0.5564582307566059
104767,0.4208312817987855
104772,0.8070121450845232
104776,0.8904480551452486
104779,0.2641966190710652
104814,0.07221401608403086
104815,0.15171097981290005
104830,0.4831158706712621
104831,0.5148941408173313
104833,0.49302478253733795
104839,0.24066551780731987
104840,0.18102740850155916
104860,0.9468857705563761
104861,0.18307894304940095
104866,0.5191203019858854
104870,0.079045626128344
104877,0.7712333825701625
104878,0.05350402100771377
104879,0.31392581651075
104880,0.8035860823896275
104899,0.022033481043820777
104906,0.41063515509601184
104907,0.6576193993106844
104913,0.7475176431971114
104916,0.7203553257836862
104921,0.5284342688330872
104930,0.49577383883144593
104931,0.9746225176431971
104936,0.14931068439192516
104937,0.38150336451665845
104942,0.19481372066305597
104943,0.4899679960610537
104969,0.6113162645658953
104972,0.9136509108813392
104988,0.8193008370260956
105013,0.06749548662399475
105015,0.19017725258493354
105019,0.6415763991465616
105027,0.5271418020679468
105030,0.6217790907598884
105035,0.9795462005580174
105041,0.23711636303955358
105051,0.9440956835713114
105056,0.3872886919415723
105067,0.982767109798129
105071,0.5808714918759232
105072,0.0342401116034794
105074,0.727904972919744
105091,0.3714303298867553
105101,0.24097324798949615
105103,0.5545503036271131
105134,0.5434720170687675
105139,0.07040866568193008
105142,0.7449121943213524
105146,0.6221483669785
105163,0.8228294764483834
105168,0.5537912358444116
105172,0.14812079435417694
105176,0.980900213359593
105195,0.503979977022813
105196,0.9767150828819957
105197,0.14990562941079927
105203,0.5929345150172329
105223,0.7180370917446249
105227,0.8638806827506975
105228,0.07032660430001642
105230,0.831404890858362
105231,0.9836082389627442
105239,0.3783234859675037
105242,0.9184720170687675
105244,0.3800467749876908
105245,0.34631954702117185
105248,0.2594165435745938
105249,0.34970457902511076
105266,0.85840308550796
105271,0.9633595929755457
105276,0.48773182340390614
105282,0.34391925160019693
105292,0.7933284096504185
105297,0.02098719842442147
105332,0.39011980961759396
105333,0.10382816346627277
105343,0.7352289512555391
105344,0.3909609387822091
105345,0.7304693911045462
105357,0.35138683735434106
105359,0.8459502708025604
105366,0.6310930576070901
105367,0.39650008206138193
105370,0.015960938782209094
105377,0.4104915476776629
105390,0.13575004103069097
105399,0.031347447891022485
105403,0.937797472509437
105404,0.5664081733136386
105414,0.11933776464795667
105417,0.6673436730674545
105425,0.9309043164286886
105452,0.8330050878056786
105454,0.7136468078122435
105456,0.6438946331856229
105470,0.4727761365501395
105471,0.3541564089939275
105483,0.8410676185786968
105493,0.8616445100935499
105508,0.6891720006564911
105514,0.6092852453635319
105515,0.16660512063023142
105528,0.8801083210241261
105529,0.14112506154603643
105531,0.3633883144592155
105532,0.323937305104218
105558,0.11162399474807155
105574,0.036312161496799604
105578,0.05114475627769571
105584,0.9901116034794026
105595,0.539327917282127
105617,0.9680370917446249
105618,0.5005744296733957
105621,0.282598883965206
105625,0.5467544723453143
105629,0.3897505333989824
105630,0.1120137863121615
105634,0.323301329394387
105635,0.11720416871820122
105641,0.7650582635811587
105647,0.9353561463975053
105648,0.7254226161168554
105655,0.4776793041194814
105657,0.198547513540128
105672,0.8433858526177581
105678,0.886242409322173
105682,0.8369645494830132
105691,0.3590595765632693
105692,0.3829394387001477
105706,0.2610372558673888
105712,0.27537748235680287
105720,0.1525726243229936
105734,0.08462580009847366
105735,0.2652839323814213
105736,0.8581569013622189
105737,0.05403741999015264
105738,0.7705974068603315
105740,0.9426596093878221
105744,0.5050672903331692
105747,0.3675734449368127
105749,0.7959338585261776
105754,0.37725668800262596
105758,0.7108156901362219
105760,0.43777695716395865
105767,0.9374076809453471
105784,0.6491260462826194
105791,0.07744542918102741
105802,0.9299606105366814
105807,0.9332840965041851
105809,0.46214918759231904
105816,0.7756646971935007
105817,0.17518053504021008
105824,0.5290497291974396
105832,0.49056294107992776
105856,0.21075414409978663
105865,0.32625553914327915
105899,0.9448752666994912
105906,0.2923026423764976
105916,0.7105900213359593
105923,0.6340882980469391
105937,0.5768504841621533
105965,0.40446003610700804
105966,0.49361972755621203
105968,0.5129451829968816
105973,0.41701542753979975
105976,0.8510996225176432
105978,0.8151567372394551
105979,0.38365747579189236
105991,0.8341949778434269
105998,0.8306253077301822
105999,0.09744789102248481
106000,0.9236623994748071
106001,0.2540004923682915
106010,0.9693911045462006
106011,0.08339487936976858
106013,0.8477351058591827
106015,0.08183571311340883
106026,0.21167733464631544
106032,0.035758247168882325
106035,0.9729197439684885
106040,0.3052273100279009
106041,0.9799154767766289
106044,0.1863613983259478
106053,0.734531429509273
106054,0.05128836369604464
106065,0.6843919251600197
106081,0.42901690464467424
106083,0.7552929591334318
106087,0.27408501559166254
106090,0.7012145084523224
106101,0.43270966683078943
106102,0.5693213523715739
106109,0.2749466601017561
106116,0.6100443131462334
106150,0.02822911537830297
106155,0.7275562120466109
106166,0.09471935007385525
106176,0.8919046446742163
106189,0.2379369768586903
106199,0.8052273100279008
106205,0.8857910717216478
106206,0.433325127195142
106211,0.10690546528803545
106214,0.5123297226325292
106216,0.35807483998030526
106217,0.5776300672903332
106225,0.4594206466436895
106249,0.3575619563433448
106256,0.4724684063679632
106258,0.33614393566387657
106261,0.49569177744953224
106262,0.6702773674708682
106264,0.10126374528147054
106271,0.38782209092401115
106276,0.14996717544723454
106277,0.7659199080912522
106286,0.5452363367799113
106293,0.31095109141637944
106295,0.3650500574429673
106296,0.1132857377318234
106297,0.7933899556868538
106298,0.5583046118496635
106311,0.6623994748071558
106314,0.38318562284588875
106320,0.29209748892171344
106334,0.46854997538158544
106346,0.40825537502051534
106347,0.42965288035450516
106349,0.7724643032988675
106354,0.8610495650746759
106360,0.03764565895289677
106373,0.7482972263252913
106377,0.2441531265386509
106386,0.8244707040866568
106387,0.5144633185622846
106391,0.2983956999835877
106401,0.9900500574429674
106411,0.5628385032003939
106413,0.9537584112916462
106426,0.9805924831774168
106427,0.8232192680124734
106428,0.8233423600853438
106434,0.6402839323814213
106438,0.10823896274413261
106440,0.12518463810930577
106441,0.20369686525521088
106452,0.8331897259149844
106453,0.577178729689808
106454,0.2708435910060725
106457,0.7485023797800755
106484,0.14122763827342852
106488,0.6167118004267191
106491,0.8973206958805187
106514,0.7658173313638602
106527,0.7931437715411127
106528,0.17130313474478912
106529,0.11884539635647465
106534,0.9313761693746923
106550,0.90210077137699
106577,0.3315690136221894
106585,0.8162030198588545
106590,0.009929427211554242
106607,0.6211225997045791
106610,0.6994091580502215
106611,0.46639586410635153
106612,0.6091826686361398
106624,0.41112752338749387
106631,0.04907270638437551
106647,0.9681191531265386
106660,0.8664861316264566
106674,0.05338092893484326
106687,0.09958148695224027
106712,0.5402305924831774
106713,0.4479730838667323
106717,0.6175734449368128
106720,0.619153126538651
106721,0.7931848022320696
106724,0.8907557853274249
106735,0.7183448219268013
106739,0.5401075004103069
106740,0.560438207779419
106754,0.7797882816346627
106760,0.980407845068111
106761,0.7166420482520925
106784,0.7903536845560479
106787,0.6233998030526834
106797,0.03975873953717381
106798,0.7017479074347612
106802,0.8986541933366158
106803,0.6043205317577548
106804,0.8407393730510422
106805,0.053093714098145416
106810,0.8437961595273265
106812,0.8773797800754964
106813,0.5896110290497292
106817,0.6071106187428196
106822,0.735762350237978
106823,0.2994214672575086
106827,0.06780321680617102
106841,0.5042261611685541
106851,0.8953101920236337
106852,0.5273264401772526
106853,0.852125389791564
106854,0.9973945511242409
106861,0.4913220088626292
106873,0.47833579517479075
106877,0.33195880518627935
106878,0.056150500574429676
106881,0.7712744132611193
106900,0.25738552437223045
106906,0.3183366157886099
106907,0.752359264730018
106914,0.8951460692598063
106916,0.8373338257016248
106924,0.05165763991465616
106931,0.5645002461841457
106936,0.6226612506154604
106937,0.9158870835384868
106938,0.07104464139176103
106939,0.6375553914327917
106943,0.5743476120137863
106944,0.8454784178565568
106967,0.7951953060889545
106980,0.12538979156408994
106986,0.595150172328902
106987,0.14071475463646807
106990,0.13263170851797143
107013,0.1188043656655178
107023,0.7026095519448547
107033,0.26579681601838173
107037,0.7105079599540456
107048,0.23812161496799605
107071,0.6072131954702117
107081,0.013170851797144265
107113,0.8119153126538651
107130,0.32760955194485475
107131,0.2750492368291482
107145,0.508247168882324
107156,0.7089077630067291
107219,0.7066305596586246
107222,0.8135975709830954
107223,0.9691038897095027
107232,0.9814541276875103
107245,0.3424831774167077
107246,0.778721483669785
107247,0.6999015263417036
107256,0.044826029870343016
107259,0.09059576563269325
107260,0.021500082061381914
107279,0.9601181683899557
107280,0.5649105530937141
107281,0.19430083702609552
107285,0.8010011488593468
107329,0.053319382898408006
107337,0.701296569834236
107349,0.8599417364188413
107350,0.39611029049729196
107351,0.004574922041687182
107359,0.864147382241917
107391,0.5752708025603152
107394,0.39926965370096834
107395,0.4068193008370261
107406,0.4850648284917118
107416,0.754862136878385
107417,0.0945552273100279
107418,0.6607992778598392
107419,0.3013499097324799
107444,0.0660594124405055
107445,0.2325619563433448
107446,0.6500082061381913
107460,0.904357459379616
107470,0.7025480059084195
107475,0.2575701624815362
107520,0.31255128836369606
107526,0.9497579189233547
107527,0.23625471852946003
107530,0.09412440505498113
107532,0.6078696865255211
107534,0.6978910224848186
107535,0.3817085179714426
107554,0.726776628918431
107556,0.2349417364188413
107559,0.9201132447070408
107561,0.10216642048252092
107564,0.34322172985393073
107566,0.24327096668307893
107571,0.554940095191203
107590,0.8626907927129492
107602,0.78358362054817
107625,0.7028352207451174
107626,0.9961225997045791
107635,0.14262268176596093
107636,0.5336246512391268
107645,0.22499179386180862
107652,0.8784670933858526
107655,0.44596258000984734
107668,0.6406532086000328
107670,0.2902511078286558
107677,0.048682914820285576
107680,0.9808796980141146
107683,0.9402593139668473
107684,0.10265878877400296
107691,0.5616486131626457
107692,0.6329394387001477
107703,0.368763334974561
107709,0.2693254554406696
107710,0.795708189725915
107721,0.8178237321516494
107725,0.8779131790579353
107727,0.8160183817495487
107739,0.24737403577876252
107740,0.35571557525028724
107741,0.4203799441982603
107747,0.1543164286886591
107765,0.895966683078943
107768,0.00621614967996061
107775,0.8163671426226817
107782,0.9806540292138519
107790,0.04757508616445101
107801,0.19138765796816018
107807,0.24224519940915806
107811,0.30379123584441164
107817,0.8413343180699163
107826,0.6686566551780732
107838,0.8744255703266043
107839,0.3587928770720499
107843,0.7993804365665518
107847,0.6205276546857049
107849,0.7493845396356474
107850,0.6900336451665846
107867,0.7883842113901198
107871,0.6760216642048252
107908,0.5111603479402593
107913,0.7567495486623995
107927,0.10866978499917938
107931,0.30385278188084686
107955,0.16414327917282126
107962,0.634129328737896
107977,0.5003487608731331
107978,0.4518504841621533
107993,0.054817003118332513
108010,0.7195347119645494
108016,0.39001723289020185
108018,0.9731248974232726
108027,0.9846134908911867
108045,0.9839159691449204
108069,0.7864557689151486
108082,0.24191695388150336
108089,0.7781060233054324
108092,0.3813187264073527
108106,0.03869194157229608
108112,0.6148243886427047
108120,0.8530075496471361
108122,0.946044641391761
108135,0.06802888560643361
108170,0.022997702281306417
108171,0.6546446742163138
108177,0.09658624651239127
108180,0.7335672082717873
108183,0.2867634990973248
108184,0.1039717708846217
108185,0.29287707204989333
108192,0.7647095027080256
108195,0.9217339569998358
108196,0.8978130641720007
108218,0.18640242901690465
108219,0.5586533727227967
108243,0.5763170851797145
108249,0.09595027080256031
108251,0.4102863942228787
108274,0.4379000492368291
108280,0.9669497784342689
108289,0.7147546364680781
108292,0.44069013622189396
108295,0.6733751846381093
108327,0.36424995896930906
